Scheme Code,Scheme Name,Fund House,Category,Plan,NAV,NAV Date,Expense Ratio %,TER incl. Costs %,1Y Return %,3Y CAGR %,5Y CAGR %,SD (Annualised) %,Sharpe (3Y),Max Drawdown %,Positive Months %,1Y Rank in Category,3Y Rank in Category,1Y Category Size,3Y Category Size,History (Months),ISIN
103085,Nippon India Value Fund - Regular Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Value Fund,Regular,219.5571,11-Sep-2026,1.51,1.99,0.55,13.96,13.32,14.99,0.5,-16.85,61.7,12,7,16,16,61,INF204K01GB3
101672,Tata Value Fund - Regular Plan - Growth Option,Tata Mutual Fund,Equity Scheme - Value Fund,Regular,348.6824,11-Sep-2026,1.51,2.02,4.53,12.89,12.9,14.16,0.45,-20.69,61.7,8,8,16,16,61,INF277K01451
145473,Union Value Fund - Direct Plan - Growth Option,Union Mutual Fund,Equity Scheme - Value Fund,Direct,30.48,11-Sep-2026,1.11,1.58,4.31,12.85,13.11,13.81,0.46,-16.95,61.7,7,8,14,14,61,INF582M01EK4
120323,ICICI Prudential Value Fund (erstwhile Value Discovery Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Value Fund,Direct,493.47,11-Sep-2026,0.79,1.07,-3.31,12.6,14.68,12.1,0.5,-12.73,63.3,12,9,14,14,61,INF109K012K1
148973,ITI Value Fund - Regular Plan - Growth Option,ITI Mutual Fund,Equity Scheme - Value Fund,Regular,17.0916,11-Sep-2026,2.1,3.2,7.9,12.6,11.39,16.36,0.37,-21.96,57.6,6,9,16,16,60,INF00XX01AN3
102594,ICICI Prudential Value Fund (erstwhile Value Discovery Fund) - Regular Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Value Fund,Regular,446.53,11-Sep-2026,1.19,1.53,-3.8,12.0,14.07,12.09,0.45,-12.91,61.7,14,10,16,16,61,INF109K01AF8
145471,Union Value Fund - Regular Plan - Growth Option,Union Mutual Fund,Equity Scheme - Value Fund,Regular,28.33,11-Sep-2026,2.1,2.73,3.06,11.55,11.94,13.78,0.37,-17.37,61.7,9,11,16,16,61,INF582M01EO6
118481,Bandhan Value Fund - Direct Plan - Growth,Bandhan Mutual Fund,Equity Scheme - Value Fund,Direct,166.08,11-Sep-2026,0.62,0.99,1.92,10.66,13.58,13.91,0.3,-16.56,68.3,9,10,14,14,61,INF194K01Z85
118494,Templeton India Value Fund - Direct Plan - Growth,Franklin Templeton Mutual Fund,Equity Scheme - Value Fund,Direct,761.6433,11-Sep-2026,0.81,1.12,-2.1,10.53,13.87,14.1,0.29,-16.98,63.3,11,11,14,14,61,INF090I01GY2
103490,Quantum Value Fund - Direct Plan - Growth Option,Quantum Mutual Fund,Equity Scheme - Value Fund,Direct,121.92,11-Sep-2026,0.92,1.14,-5.6,10.32,9.64,12.76,0.3,-14.96,58.3,14,12,14,14,61,INF082J01036
151755,Baroda BNP Paribas Value Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Equity Scheme - Value Fund,Direct,14.0993,11-Sep-2026,1.02,1.31,2.27,10.17,,15.03,0.24,-19.27,63.2,8,13,14,14,39,INF251K01SD5
108909,Bandhan Value Fund - Regular Plan - Growth,Bandhan Mutual Fund,Equity Scheme - Value Fund,Regular,144.699,11-Sep-2026,1.5,2.02,0.82,9.47,12.36,13.9,0.21,-16.93,68.3,11,12,16,16,61,INF194K01342
141068,Quantum Value Fund - Regular Plan - Growth Option,Quantum Mutual Fund,Equity Scheme - Value Fund,Regular,115.41,11-Sep-2026,1.79,2.17,-6.6,9.27,8.79,12.75,0.22,-16.19,58.3,16,13,16,16,61,INF082J01242
100496,Templeton India Value Fund - Regular Plan - Growth,Franklin Templeton Mutual Fund,Equity Scheme - Value Fund,Regular,673.9747,11-Sep-2026,1.77,2.23,-3.25,9.24,12.58,14.09,0.19,-17.39,61.7,13,14,16,16,61,INF090I01296
151747,Baroda BNP Paribas Value Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Equity Scheme - Value Fund,Regular,13.5233,11-Sep-2026,1.92,2.37,1.14,8.8,,14.97,0.15,-19.7,63.2,10,15,16,16,39,INF251K01SA1
119549,Sundaram Value Fund - Direct Plan - GROWTH,Sundaram Mutual Fund,Equity Scheme - Value Fund,Direct,220.1962,11-Sep-2026,1.4,1.76,-5.03,7.0,8.01,13.34,0.04,-14.78,58.3,13,14,14,14,61,INF903J01NN3
101853,Sundaram Value Fund - Regular Plan - GROWTH,Sundaram Mutual Fund,Equity Scheme - Value Fund,Regular,206.5965,11-Sep-2026,1.85,2.28,-5.56,6.42,7.41,13.34,-0.01,-14.97,56.7,15,16,16,16,61,INF903J01538
120348,Invesco India Contra Fund - Direct Plan - Growth,Invesco Mutual Fund,Equity Schemes - Contra Fund,Direct,159.17,11-Sep-2026,0.48,0.77,2.49,15.57,13.69,14.54,0.62,-17.51,65.0,1,1,1,1,61,INF205K01LE4
105460,Invesco India Contra Fund - Regular Plan - Growth,Invesco Mutual Fund,Equity Schemes - Contra Fund,Regular,134.1,11-Sep-2026,1.41,1.86,1.33,14.27,12.38,14.53,0.53,-17.88,65.0,1,1,1,1,61,INF205K01189
154600,Bandhan Contra Fund - Direct Plan - Growth,Bandhan Mutual Fund,Equity Schemes - Contra Fund,Direct,9.8279,11-Sep-2026,0.42,0.49,,,,,,,,,,,,0,INF194KB1KX8
154598,Bandhan Contra Fund - Regular Plan - Growth,Bandhan Mutual Fund,Equity Schemes - Contra Fund,Regular,9.8215,11-Sep-2026,1.79,2.08,,,,,,,,,,,,0,INF194KB1KU4
120494,JM ELSS - Tax Saver Fund - Direct Plan - Growth Option,JM Financial Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,60.9888,11-Sep-2026,0.93,1.34,11.47,17.15,15.07,15.57,0.68,-19.65,63.3,1,1,20,19,61,INF192K01CE3
150587,WhiteOak Capital ELSS Tax Saver Fund - Direct Plan - Growth Option,WhiteOak Capital Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,19.19,11-Sep-2026,0.63,0.86,6.82,17.05,,14.09,0.75,-15.69,71.7,7,2,20,19,47,INF03VN01621
151078,HSBC ELSS Tax saver Fund - Direct Plan - Growth,HSBC Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,155.7892,11-Sep-2026,0.96,1.2,9.51,17.0,,15.24,0.69,-17.75,73.3,3,3,20,19,46,INF917K01GP0
151076,HSBC ELSS Tax saver Fund - Regular Plan - Growth,HSBC Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,141.6993,11-Sep-2026,1.62,1.98,8.65,16.09,,15.23,0.63,-18.02,73.3,3,1,21,20,46,INF677K01064
107288,JM ELSS - Tax Saver Fund - Regular Plan - Growth Option,JM Financial Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,52.5942,11-Sep-2026,2.1,2.68,9.94,15.68,13.78,15.55,0.59,-20.02,61.7,1,2,21,20,61,INF192K01650
150589,WhiteOak Capital ELSS Tax Saver Fund - Regular Plan - Growth Option,WhiteOak Capital Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,17.952,11-Sep-2026,2.1,2.6,4.98,15.11,,14.08,0.61,-16.16,69.6,8,3,21,20,47,INF03VN01647
118620,Edelweiss ELSS Tax Saver Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,138.1,11-Sep-2026,0.69,0.92,9.08,14.52,12.46,14.21,0.56,-17.4,66.7,4,4,20,19,61,INF754K01CA8
119351,BANK OF INDIA ELSS TAX SAVER FUND - Direct Plan - Growth,Bank of India Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,193.21,11-Sep-2026,0.77,1.06,7.36,13.93,11.76,16.1,0.46,-23.27,56.7,6,5,20,19,61,INF761K01884
120416,Invesco India ELSS Tax Saver Fund - Direct Plan - Growth,Invesco Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,152.26,11-Sep-2026,0.74,1.18,4.24,13.85,11.06,15.43,0.48,-19.55,63.3,9,6,20,19,61,INF205K01NT8
119242,DSP ELSS Tax Saver Fund - Direct Plan - Growth,DSP Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,151.977,11-Sep-2026,0.67,0.93,1.52,13.7,12.05,14.25,0.51,-15.59,65.0,14,7,20,19,61,INF740K01OK1
119060,HDFC ELSS - Tax Saver Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,1461.656,11-Sep-2026,0.96,1.19,-3.23,13.65,14.55,12.68,0.56,-14.23,65.0,19,8,20,19,61,INF179K01YS4
132756,Tata ELSS - Tax Saver Fund - Direct Plan - Growth Option,Tata Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,54.2628,11-Sep-2026,,,10.44,13.56,13.06,14.56,0.48,-17.54,65.0,2,9,20,19,61,INF277K01I86
101979,HDFC ELSS - Tax Saver Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,1344.233,11-Sep-2026,1.44,1.75,-3.82,12.96,13.85,12.68,0.51,-14.41,65.0,19,4,21,20,61,INF179K01BB8
111709,BANK OF INDIA ELSS TAX SAVER FUND - Growth,Bank of India Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,177.66,11-Sep-2026,1.83,2.31,6.38,12.95,10.81,16.09,0.4,-23.67,56.7,5,5,21,20,61,INF761K01157
135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,56.742,11-Sep-2026,0.56,1.02,4.99,12.95,11.5,14.03,0.46,-16.19,66.7,8,10,20,19,61,INF769K01DM9
118803,Nippon India ELSS Tax Saver Fund - Direct Plan - Growth Option,Nippon India Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,142.0435,11-Sep-2026,0.87,1.11,3.03,12.95,12.15,14.18,0.45,-18.63,66.7,12,11,20,19,61,INF204K01L55
111710,BANK OF INDIA ELSS TAX SAVER FUND - Regular Plan - Growth,Bank of India Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,163.7,11-Sep-2026,1.83,2.31,6.06,12.64,10.51,16.09,0.38,-23.77,56.7,6,6,21,20,61,INF761K01181
104772,DSP ELSS Tax Saver Fund - Regular Plan - Growth,DSP Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,135.397,11-Sep-2026,1.44,1.82,0.54,12.64,11.0,14.24,0.43,-15.91,63.3,15,7,21,20,61,INF740K01185
111638,Edelweiss ELSS Tax Saver Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,114.61,11-Sep-2026,2.1,2.54,7.25,12.64,10.6,14.19,0.43,-17.95,63.3,4,8,21,20,61,INF754K01517
104636,Invesco India ELSS Tax Saver Fund - Regular Plan - Growth,Invesco Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,127.1,11-Sep-2026,1.69,2.27,3.05,12.54,9.75,15.42,0.39,-20.9,61.7,10,9,21,20,61,INF205K01270
118285,Canara Robeco ELSS - Tax Saver Fund - Direct Plan - GROWTH OPTION,Canara Robeco Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,198.76,11-Sep-2026,0.54,0.7,3.28,12.31,10.38,13.61,0.43,-17.35,63.3,10,12,20,19,61,INF760K01EL8
132757,Tata ELSS - Tax Saver Fund - Regular Plan - Growth Option,Tata Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,46.8133,11-Sep-2026,,,9.2,12.3,11.76,14.55,0.4,-17.92,65.0,2,10,21,20,61,INF277K01I52
103196,Nippon India ELSS Tax Saver Fund - Regular Plan - Growth Option,Nippon India Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,128.4111,11-Sep-2026,1.45,1.78,2.31,12.19,11.38,14.18,0.4,-18.85,66.7,11,11,21,20,61,INF204K01GK4
120503,Axis ELSS- Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,110.261,11-Sep-2026,0.72,1.05,2.93,12.07,6.29,15.16,0.37,-22.32,58.3,13,13,20,19,61,INF846K01EW2
135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,Mirae Asset Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,49.603,11-Sep-2026,1.37,1.98,3.94,11.85,10.34,14.03,0.38,-16.53,63.3,9,12,21,20,61,INF769K01DK3
120592,ICICI Prudential ELSS - Tax Saver Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,1025.54,11-Sep-2026,0.96,1.21,-0.05,11.62,10.35,13.19,0.39,-16.11,60.0,16,14,20,19,61,INF109K01Y31
112323,Axis ELSS- Tax Saver Fund - Regular Plan - Growth Option,Axis Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,96.8252,11-Sep-2026,1.33,1.77,2.16,11.24,5.47,15.16,0.31,-22.81,55.0,12,13,21,20,61,INF846K01131
111722,Canara Robeco ELSS - Tax Saver Fund - Regular Plan - GROWTH OPTION,Canara Robeco Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,175.56,11-Sep-2026,1.52,1.84,2.08,11.02,9.04,13.6,0.33,-17.73,61.7,13,14,21,20,61,INF760K01100
100354,ICICI Prudential ELSS - Tax Saver Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,917.44,11-Sep-2026,1.46,1.77,-0.68,10.91,9.63,13.19,0.33,-16.33,58.3,16,15,21,20,61,INF109K01464
120270,LIC MF ELSS Tax Saver Fund - Direct Plan - Growth,LIC Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,170.4361,11-Sep-2026,0.89,1.28,0.04,10.5,9.76,13.95,0.29,-16.48,60.0,15,15,20,19,61,INF767K01EM1
151611,NJ ELSS Tax Saver Fund - Direct Plan - Growth Option,NJ Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,14.68,11-Sep-2026,0.59,0.81,-1.48,10.5,,15.7,0.25,-21.93,65.8,17,16,20,19,39,INF0J8L01115
141808,Groww ELSS Tax Saver Fund - Direct Plan - Growth,Groww Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,21.64,11-Sep-2026,0.79,1.38,-3.31,10.45,9.07,14.21,0.28,-19.08,63.3,20,17,20,19,61,INF666M01DK7
118473,BANDHAN ELSS - Tax Saver Fund - Direct Plan - Growth,Bandhan Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,176.403,11-Sep-2026,0.62,0.96,3.18,9.92,12.23,13.63,0.25,-16.35,65.0,11,18,20,19,61,INF194K01Y29
100865,LIC MF ELSS Tax Saver Fund - Regular Plan - Growth,LIC Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,147.2976,11-Sep-2026,1.92,2.43,-1.17,9.18,8.5,13.94,0.19,-17.94,60.0,17,16,21,20,61,INF767K01956
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan - Growth,Mahindra Manulife Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,32.0398,11-Sep-2026,0.68,1.1,-2.69,8.77,9.82,13.52,0.17,-15.57,61.7,18,19,20,19,61,INF174V01093
141862,Groww ELSS Tax Saver Fund - Regular Plan - Growth,Groww Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,18.75,11-Sep-2026,2.09,2.85,-4.77,8.75,7.32,14.22,0.16,-19.66,61.7,21,17,21,20,61,INF666M01DN1
111569,BANDHAN ELSS - Tax Saver Fund - Regular Plan - Growth,Bandhan Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,151.673,11-Sep-2026,1.55,2.04,2.02,8.69,10.95,13.62,0.16,-16.72,63.3,14,18,21,20,61,INF194K01292
151609,NJ ELSS Tax Saver Fund - Regular Plan - Growth Option,NJ Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,13.85,11-Sep-2026,2.08,2.57,-3.28,8.51,,15.67,0.13,-22.63,65.8,18,19,21,20,39,INF0J8L01099
139783,Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - Growth,Mahindra Manulife Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,26.8467,11-Sep-2026,1.96,2.55,-4.19,7.08,8.06,13.51,0.04,-16.11,60.0,20,20,21,20,61,INF174V01077
153201,Bajaj Finserv ELSS - Tax Saver Fund - Direct Plan - Growth,Bajaj Finserv Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Direct,11.781,11-Sep-2026,0.67,1.3,7.42,,,17.0,,-13.29,61.1,5,,20,,19,INF0QA701AK0
153202,Bajaj Finserv ELSS - Tax Saver Fund - Regular Plan - Growth,Bajaj Finserv Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund,Regular,11.453,11-Sep-2026,2.1,2.99,5.53,,,16.96,,-13.9,61.1,7,,21,,19,INF0QA701AI4
149763,Invesco India Flexi Cap Fund - Direct Plan - Growth,Invesco Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,20.82,11-Sep-2026,0.51,0.78,5.42,18.86,,15.89,0.78,-18.24,70.4,9,1,13,12,55,INF205KA1494
151796,360 ONE Flexicap Fund - Direct Plan - GROWTH Option,360 ONE Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,17.2219,11-Sep-2026,0.51,0.96,13.78,18.67,,15.54,0.78,-16.29,73.0,1,2,13,12,38,INF579M01AS1
149766,Invesco India Flexi Cap Fund - Regular Plan - Growth,Invesco Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,19.44,11-Sep-2026,1.58,2.01,4.01,17.22,,15.87,0.68,-18.6,70.4,9,1,13,12,55,INF205KA1460
148990,ICICI Prudential Flexi Cap fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,21.5,11-Sep-2026,0.65,0.87,9.47,17.01,15.43,13.71,0.77,-18.81,65.0,5,3,13,12,61,INF109KC1R14
120046,HSBC Flexi Cap Fund - Direct Plan - Growth,HSBC Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,263.5742,11-Sep-2026,0.9,1.31,10.54,16.98,13.85,15.65,0.67,-19.31,63.3,3,4,13,12,61,INF336L01DH5
151799,360 ONE Flexicap Fund - Regular Plan - GROWTH Option,360 ONE Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,16.3865,11-Sep-2026,1.73,2.4,12.05,16.82,,15.52,0.66,-17.87,73.0,1,2,13,12,38,INF579M01AP7
102252,HSBC Flexi Cap Fund - Regular Plan - Growth,HSBC Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,234.2418,11-Sep-2026,1.57,2.1,9.66,16.09,12.85,15.64,0.61,-19.57,63.3,2,3,13,12,61,INF336L01AF5
148989,ICICI Prudential Flexi Cap fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,20.28,11-Sep-2026,1.37,1.7,8.45,15.89,14.14,13.71,0.68,-19.13,65.0,5,4,13,12,61,INF109KC1Q80
120492,JM Flexi Cap Fund - Direct Plan - Growth Option,JM Financial Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,115.3291,11-Sep-2026,0.54,1.07,5.97,15.77,16.18,15.36,0.6,-22.04,63.3,8,5,13,12,61,INF192K01CC7
150346,WhiteOak Capital Flexi Cap Fund - Direct Plan - Growth Option,WhiteOak Capital Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,19.098,11-Sep-2026,0.47,0.84,7.54,15.56,,13.47,0.67,-14.63,70.8,6,6,13,12,49,INF03VN01530
141925,Axis Flexi Cap Fund - Direct Plan - Growth Option,Axis Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,31.77,11-Sep-2026,0.62,0.85,9.93,15.15,9.6,14.68,0.59,-17.83,61.7,4,7,13,12,61,INF846K01B28
109522,JM Flexi Cap Fund - Regular Plan - Growth Option,JM Financial Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,99.9415,11-Sep-2026,1.59,2.28,4.64,14.21,14.85,15.33,0.5,-23.5,63.3,8,5,13,12,61,INF192K01635
141927,Axis Flexi Cap Fund - Regular Plan - Growth Option,Axis Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,28.45,11-Sep-2026,1.46,1.83,8.8,13.99,8.43,14.66,0.51,-18.33,61.7,4,6,13,12,61,INF846K01B51
150347,WhiteOak Capital Flexi Cap Fund - Regular Plan - Growth Option,WhiteOak Capital Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,18.002,11-Sep-2026,1.51,2.06,6.14,13.97,,13.45,0.56,-15.03,68.8,6,7,13,12,49,INF03VN01506
151412,Mirae Asset Flexi Cap Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,16.954,11-Sep-2026,0.43,0.69,6.34,13.15,,13.68,0.49,-15.07,71.4,7,8,13,12,43,INF769K01JJ2
118275,Canara Robeco Flexi Cap Fund - Direct Plan - GROWTH OPTION,Canara Robeco Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,384.13,11-Sep-2026,0.48,0.68,1.37,12.42,10.03,13.46,0.44,-16.31,61.7,11,9,13,12,61,INF760K01EF0
120166,Kotak Flexi Cap Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,95.402,11-Sep-2026,0.52,0.66,2.53,12.32,11.01,13.95,0.42,-15.29,65.0,10,10,13,12,61,INF174K01LS2
151414,Mirae Asset Flexi Cap Fund - Regular Plan - Growth,Mirae Asset Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,16.093,11-Sep-2026,1.62,2.09,4.79,11.51,,13.66,0.37,-15.57,69.0,7,8,13,12,43,INF769K01JG8
112090,Kotak Flexi Cap Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,83.876,11-Sep-2026,1.21,1.48,1.65,11.36,10.03,13.95,0.35,-15.59,65.0,10,9,13,12,61,INF174K01336
101922,Canara Robeco Flexi Cap Fund - Regular Plan - GROWTH OPTION,Canara Robeco Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,338.06,11-Sep-2026,1.46,1.83,0.18,11.13,8.7,13.45,0.34,-16.7,61.7,11,10,13,12,61,INF760K01019
149104,Mahindra Manulife Flexi Cap Fund - Direct Plan - Growth,Mahindra Manulife Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,17.2571,11-Sep-2026,0.49,1.0,1.04,10.87,11.44,13.81,0.32,-16.15,65.0,12,11,13,12,61,INF174V01AS2
151917,NJ Flexi Cap Fund - Direct Plan - Growth Option,NJ Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,13.36,11-Sep-2026,0.51,0.92,-3.4,9.7,,17.12,0.19,-26.33,60.0,13,12,13,12,36,INF0J8L01156
149101,Mahindra Manulife Flexi Cap Fund - Regular Plan - Growth,Mahindra Manulife Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,15.7721,11-Sep-2026,1.8,2.5,-0.59,9.05,9.46,13.79,0.18,-16.71,63.3,12,11,13,12,61,INF174V01AP8
151920,NJ Flexi Cap Fund - Regular Plan - Growth Option,NJ Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,12.75,11-Sep-2026,1.69,2.31,-4.78,8.04,,17.04,0.09,-27.95,51.4,13,12,13,12,36,INF0J8L01131
154518,AlphaGrep Flexi Cap Fund - Direct Plan - Growth,AlphaGrep Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,10.0841,11-Sep-2026,0.52,0.61,,,,,,,,,,,,1,INF2VOA01079
154519,AlphaGrep Flexi Cap Fund - Regular Plan - Growth,AlphaGrep Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,10.0671,11-Sep-2026,2.1,2.47,,,,,,,,,,,,1,INF2VOA01103
152135,Helios Flexi Cap Fund - Direct Plan - Growth,Helios Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,16.23,11-Sep-2026,0.47,0.83,10.94,,,16.2,,-15.74,78.8,2,,13,,34,INF0R8701046
152136,Helios Flexi Cap Fund - Regular Plan - Growth,Helios Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,15.6,11-Sep-2026,1.52,2.07,9.47,,,16.15,,-16.09,75.8,3,,13,,34,INF0R8701012
153859,JioBlackRock Flexi Cap Fund - Direct Plan - Growth Option,Jio BlackRock Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,9.883,11-Sep-2026,0.5,1.11,,,,,,,,,,,,11,INF22M001093
154641,JioBlackRock Flexi Cap Fund - Regular Plan - Growth Option,Jio BlackRock Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,9.7252,11-Sep-2026,1.5,1.77,,,,,,,,,,,,1,INF22M001325
154515,Quantum Flexi Cap Fund - Direct Plan - Growth Option,Quantum Mutual Fund,Equity Schemes - Flexi Cap Fund,Direct,9.96,11-Sep-2026,,,,,,,,,,,,,,0,INF082J01507
154516,Quantum Flexi Cap Fund - Regular Plan - Growth Option,Quantum Mutual Fund,Equity Schemes - Flexi Cap Fund,Regular,9.96,11-Sep-2026,,,,,,,,,,,,,,0,INF082J01515
148481,Invesco India Focused Fund - Direct Plan - Growth,Invesco Mutual Fund,Equity Schemes - Focused Fund,Direct,32.02,11-Sep-2026,0.49,0.7,7.13,22.19,16.01,16.06,0.98,-19.85,61.7,3,1,10,10,61,INF205KA1213
148483,Invesco India Focused Fund - Regular Plan - Growth,Invesco Mutual Fund,Equity Schemes - Focused Fund,Regular,29.33,11-Sep-2026,1.56,1.94,5.69,20.6,14.37,16.05,0.88,-20.64,61.7,3,1,10,10,61,INF205KA1189
120722,ICICI Prudential Focused Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Schemes - Focused Fund,Direct,108.18,11-Sep-2026,0.57,1.17,3.81,17.54,15.77,14.11,0.78,-15.77,63.3,6,2,10,10,61,INF109K018N2
111957,ICICI Prudential Focused Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Equity Schemes - Focused Fund,Regular,93.22,11-Sep-2026,1.43,2.17,2.65,16.2,14.39,14.1,0.69,-16.17,61.7,6,2,10,10,61,INF109K01BZ4
148411,HSBC Focused Fund - Direct Plan - Growth,HSBC Mutual Fund,Equity Schemes - Focused Fund,Direct,29.6581,11-Sep-2026,0.77,1.04,12.45,15.87,13.2,15.8,0.59,-18.6,66.7,1,3,10,10,61,INF336L01PB2
148567,Mahindra Manulife Focused Fund - Direct Plan - Growth,Mahindra Manulife Mutual Fund,Equity Schemes - Focused Fund,Direct,29.0103,11-Sep-2026,0.52,0.82,2.94,14.75,14.18,13.47,0.61,-15.75,65.0,7,4,10,10,61,INF174V01AG7
148409,HSBC Focused Fund - Regular Plan - Growth,HSBC Mutual Fund,Equity Schemes - Focused Fund,Regular,27.283,11-Sep-2026,1.77,2.22,11.12,14.51,11.73,15.78,0.51,-19.0,65.0,1,3,10,10,61,INF336L01PE6
148883,Canara Robeco Focused Fund - Direct Plan - Growth Option,Canara Robeco Mutual Fund,Equity Schemes - Focused Fund,Direct,21.28,11-Sep-2026,0.48,0.78,0.38,13.82,12.31,13.38,0.55,-15.0,61.7,9,5,10,10,61,INF760K01JQ6
