Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
LGEINDIA.NS,LG ELECTRONICS INDIA LTD,Technology,Consumer Electronics,105650.93,Large,1556.5,0.29,1548.62,1565.27,49.75,Bearish,Bullish,0.88,12.24,0.58,,37.61,0.7741,,27.74,2.67,1749.0,1304.1,-11.01,19.35,-21.96,,,Bear,Correcting,185,4.0,-3.2,0.02,0.84,Falling,Death Cross,185,-1.78,9.24,8.86,66.7,71.6,0.93,"LG Electronics India Limited manufactures and sells home appliances and consumer electronics in India, rest of Asia, Africa, Europe, the Middle East, South-Central America, and internationally. It operates in two segments, Home Appliances and Air Solution, and Home Entertainment. The Home Appliances and Air Solution segment offers air conditioners, refrigerators, microwave ovens, washing machines, dishwasher, vacuum cleaners, compressors, ceiling fan, water purifiers, and air purifiers. The Home Entertainment segment provides televisions comprising flat panel, signage, projectors, monitor TV, etc., as well as audio visual, monitors, security camera, and personal computers. In addition, it offers installation, repair, and maintenance services; and after-sales services. The company sells its products through traditional stores, third parties under a franchise model, multi-brand outlets, distributors, sub-dealers, and modern trade outlets, as well as its website and e-commerce marketplaces. The company was incorporated in 1997 and is based in Noida, India. LG Electronics India Limited is a subsidiary of LG Electronics Inc.",strong_buy,1.5,1724.9365,1950.0,1420.0,28.0
LTM.NS,LTM Limited,Technology,Information Technology Services,105145.9,Large,3546.7,0.25,4028.83,4695.27,29.74,Bearish,Bearish,-18.31,-12.49,-40.43,-32.84,2.41,1.0418,0.238,29.78,3.19,6429.5,3528.0,-44.84,0.53,-44.04,-32.84,-8.22,Strong Bear,Damaged,116,6.0,-14.15,-1.36,0.76,Falling,Death Cross,89,-20.98,-15.49,-32.15,90.2,131.3,0.69,"LTM Limited engages in technology consulting and digital solutions company, provides information technology services and solutions in India, North America, Europe, and internationally. It operates through Banking, Financial Services & Insurance; Technology, Media & Communications; Manufacturing & Resources; Consumer Business; and Health, Life Sciences & Public Services. The company offers BlueVerse; Voicing.AI; application management services; cognitive infrastructure services (cis); cybersecurity; data and analytics; interactive, such as craftstudio, marketing, commerce, service, consulting, x-nnovation, and app world; ai-led engineering; industry. NXT; and enterprise application services, such as sap, and oracle. It also offers enterprise cloud applications, such as ServiceNow, and Microsoft business applications; enterprise integration & business process orchestration, including enterprise application integration, business process management, API management, enterprise content management (ECM), cloud and hybrid integration, and event streaming; integration services, and orchestration services; disruptive SaaS (DsaaS); and gcc-as-a-service. It serves travel, transport, hospitality, logistics & real estate, public services, manufacturing, healthcare, life sciences, energy, utilities, retail and consumer packaged goods, insurance, banking & financial services, communications, media, and entertainment, hi-tech & services. The company has a strategic collaboration with the Indian Institute of Creative Technologies for the development of industry-aligned skilling and workforce readiness in creative technologies across advertising, films, immersive media, and digital storytelling. The company was formerly known as LTIMindtree Limited and changed its name to LTM Limited in March 2026. The company was incorporated in 1996 and is based in Mumbai, India. LTM Limited is a subsidiary of Larsen & Toubro Limited.",buy,2.46154,4757.077,6217.0,3455.0,39.0
JINDALSTEL.NS,Jindal Steel Limited,Basic Materials,Steel,104679.18,Large,1028.8,-2.95,1159.28,1119.56,22.14,Bearish,Bearish,-14.96,-7.57,4.29,12.06,11.19,1.1817,0.592,28.18,2.87,1306.2,926.75,-21.24,11.01,-20.17,12.06,25.03,Bear,Damaged,50,6.0,-12.44,0.15,0.99,Stable,Golden Cross,290,-17.63,-10.57,12.57,122.4,96.2,1.27,"Jindal Steel Limited operates in the steel, mining, and infrastructure sectors in India and internationally. It offers rails; medium and heavy hot-rolled parallel flange beams and column sections; plates and coils; angles and channels; cold heading quality, electrode quality, and high carbon wire rods; round bars; fabricated sections; Jindal Speedfloor concrete flooring solutions; Jindal Panther TMT rebars; semi-finished products, including slabs, billets, blooms, beam blank, and rounds; and Jindal Panther cement comprising Portland slag cement, Portland composite cement, and ground-granulated blast-furnace slag, as well as rockhard plates, cathode bards, and track shoes. The company also operates and maintains a total captive power plant capacity of 1,634 megawatts. In addition, it operates coal and iron ore mines located at various locations in India, Australia, and Africa. The company was formerly known as Jindal Steel & Power Limited and changed its name to Jindal Steel Limited in July 2025. Jindal Steel Limited was incorporated in 1979 and is based in New Delhi, India.",buy,2.12903,1286.6875,1450.0,595.0,32.0
JSWENERGY.NS,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,104344.98,Large,569.45,-2.35,558.87,528.19,49.91,Bearish,Bullish,-2.92,18.02,21.27,10.53,-42.42,1.0078,-0.112,29.15,2.74,617.35,427.75,-7.76,33.13,-19.79,10.53,30.09,Bull,Recovering,25,4.0,-8.93,0.73,0.71,Falling,Golden Cross,46,-5.58,15.02,29.55,116.6,89.2,1.31,"JSW Energy Limited generates and sells power in India. It has a power generation capacity of 10,875 MW, which includes 5,658MW of thermal, 1,391 MW of hydro, 1,671 of Wind, and 680 MW of solar. The company has operations in the States of Karnataka, Punjab, Maharashtra, Tamil Nadu, Himachal Pradesh, Odisha, Andhra Pradesh, Telangana, Madhya Pradesh, Chhattisgarh, Gujarat, and Rajasthan. The company engages in power transmission and trading activities; and coal mining in South Africa. JSW Energy Limited was incorporated in 1994 and is based in Mumbai, India.",buy,2.26316,610.8571,745.0,455.0,21.0
AMBUJACEM.NS,Ambuja Cements Limited,Basic Materials,Building Materials,104076.57,Large,418.85,-0.71,432.8,483.33,44.68,Bullish,Bearish,-4.19,0.14,-23.76,-25.73,-8.85,1.5179,0.122,26.5,2.29,624.95,394.0,-32.98,6.31,-36.29,-25.73,-2.21,Strong Bear,Damaged,245,4.0,-4.24,-0.9,0.89,Stable,Death Cross,155,-6.86,-2.86,-15.48,126.9,148.4,0.86,"Ambuja Cements Limited, together with its subsidiaries, manufactures, markets, and sells cement and related products to individual home builders, developers, institutional clients, masons, contractors, architects, and construction professionals in India. The company operates through Cement and Ready Mix Concrete segments. It offers Adani Ambuja Kawach, a water-repellent cement; Adani Ambuja Plus, a special cement for stronger, denser, and leak-proof concrete; Adani Ambuja cement; Adani Ambuja Compocem, a slag and silicate enriched composite cement; and Adani Ambuja cool walls, a thermally insulated wall solution with heat barrier technology that keeps homes 5°C cooler, as well as Portland pozzolana cement and Ordinary Portland cement. The company was formerly known as Gujarat Ambuja Cements Limited and changed its name to Ambuja Cements Limited in April 2007. Ambuja Cements Limited was incorporated in 1981 and is based in Ahmedabad, India.",buy,1.95,511.85,656.0,325.0,40.0
MANKIND.NS,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,102848.39,Large,2490.3,-2.17,2379.23,2307.23,57.32,Bullish,Bullish,8.32,24.15,13.56,7.9,-49.03,0.7525,0.471,26.13,2.75,2716.5,1909.7,-8.33,30.4,-28.49,7.9,19.58,Bull,Correcting,251,4.0,0.27,0.52,0.99,Stable,Golden Cross,29,5.66,21.15,21.83,82.1,64.1,1.28,"Mankind Pharma Limited develops, manufactures, and markets pharmaceutical formulations and consumer healthcare products in India and internationally. The company develops pharmaceuticals for acute and chronic therapeutics in the areas of anti-infective, cardiovascular, gastrointestinal, gynaecology, anti-diabetic, dermatology, pain/analgesics, neuro/CNS, vitamins/minerals/nutrients, respiratory diseases, etc. It also provides consumer healthcare products, such as condoms, pregnancy detection kits, oral contraceptives, antacid powders, vitamin and mineral supplements, and anti-acne preparations. In addition, the company engages in the trading and exporting of pharmaceutical and health care products; manufacture of packing materials, ayurvedic products, and consumer goods; real estate, leasing, and hospitality businesses; trading of agricultural products; and provision of IT services. It offers its products under the Manforce, Moxi Kind-Cv, AmLokind-At, Unwanted-Kit, Prega News, Dydroboon, Gudcef, Candi Force, Glimestar-M, Telmikind-Am, Nurokind-Gold, Telmikind-H, Nurokind-Lc, Telmikind, Vomikind, Cefakind, Nurokind Plus-Rf, Gudcef-Cv, Monticope, and Asthakind-Dx brand names. Mankind Pharma Limited was incorporated in 1991 and is based in New Delhi, India.",buy,2.2,2656.4,3100.0,1990.0,20.0
INDUSTOWER.NS,Indus Towers Limited,Communication Services,Telecom Services,102547.13,Large,388.85,-0.73,415.26,411.24,28.24,Bearish,Bearish,-9.39,-8.13,-7.91,-6.38,-24.23,0.9471,0.062,26.63,2.5,481.5,312.55,-19.24,24.41,-23.89,-6.38,35.23,Strong Bear,Correcting,95,7.0,-6.68,-0.3,0.73,Falling,Golden Cross,166,-12.06,-11.13,0.37,100.1,95.6,1.05,"Indus Towers Limited, a telecom infrastructure company, engages in the operation and maintenance of wireless communication towers and related infrastructures for various telecom service providers in India, Nigeria, Uganda, and Zambia. It offers ground base towers, smart poles, rooftop tower, ground-based mast, microsites, fiberized connectivity solutions, feather sites, small cells, etc.; and energy supply to telecom equipment, as well as acquires the requisite space from residential and commercial property owners and landlords for placing passive infrastructure at strategic locations. The company also provides smart digital infrastructure, which includes smart poles LED lights, CCTV cameras, variable digital messaging board, environment sensors, and city public Wi-Fi services, including fiber backbone. In addition, it offers telecom infra and related services, and business support services and scrap handling for telecom. The company was formerly known as Bharti Infratel Limited and changed its name to Indus Towers Limited in December 2020. Indus Towers Limited was incorporated in 2006 and is based in Gurugram, India. Indus Towers Limited operates as a subsidiary of Bharti Airtel Limited.",none,,448.8,580.0,345.0,25.0
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,102309.19,Large,718.75,0.67,676.52,683.35,63.76,Bullish,Bullish,9.11,23.37,-2.72,-7.52,-6.53,1.37,-0.149,24.36,1.98,811.95,565.0,-11.48,27.21,-29.23,-7.52,23.89,Bear,Correcting,225,7.0,1.32,-0.11,0.82,Falling,Death Cross,178,6.45,20.37,5.56,130.1,127.3,1.02,"The Indian Hotels Company Limited, together with its subsidiaries, owns, operates, and manages hotels, palaces and resorts in India and internationally. It operates through two segments: Hotel Services and Air and Institutional Catering. The company operates hotels under the Taj, Claridges Collection, SeleQtions, GATEWAY, Vivanta, Ginger, Tree of Life, amã Stays & Trails, Qmin, and Taj Sats brand names. It also provides trails, stays, restaurants, bars, clubs, spas, salons, food and beverages, and boutique services. The Indian Hotels Company Limited was founded in 1868 and is headquartered in Mumbai, India.",buy,1.51724,795.7241,960.0,676.0,29.0
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,102285.06,Large,2535.7,1.57,2480.26,2520.41,57.03,Bullish,Bullish,3.71,9.38,0.25,-18.27,-21.82,1.5324,0.556,33.93,2.56,3369.0,2057.4,-24.73,23.25,-37.58,-18.27,71.39,Bull,Damaged,258,5.0,0.58,0.01,0.95,Stable,Death Cross,144,1.05,6.38,8.53,140.1,162.0,0.86,"Mazagon Dock Shipbuilders Limited engages in the building and repairing of ships, submarines, vessels, and related engineering products in India and internationally. The company operates in two segments, Shipbuilding, and Submarine and Heavy Engineering. The company offers naval platforms, such as destroyers, conventional submarines, frigates, corvettes, missile boats, offshore patrol vessels, and floating border outposts. It also provides merchant ships, such as general cargo vessels, multipurpose support vessels, offshore supply vessels, tugs, dredgers, passenger cum cargo vessels, water tankers, barges, trawlers, and windmill towers and pontoons. In addition, the company offers offshore platforms and jack-up rigs for the oil sector. Further, it offers training ships, next-generation offshore patrol vessels, and fast patrol vessels for coast guard ships. Additionally, the company provides AI products, including remotely operated vehicles, AI-enabled phased array ultrasonic testing, and AI-enabled computerized radiography. The company was formerly known as Mazagon Dock Limited and changed its name to Mazagon Dock Shipbuilders Limited in May 2015. Mazagon Dock Shipbuilders Limited was founded in 1774 and is based in Mumbai, India.",none,,2831.3,3380.0,2100.0,10.0
LLOYDSME.NS,Lloyds Metals and Energy Limited,Basic Materials,Steel,101608.46,Large,1805.9,-0.25,1703.63,1469.21,57.68,Bullish,Bearish,-0.58,42.09,31.92,18.71,-31.03,1.4001,0.087,36.19,3.05,1888.6,1042.9,-4.38,73.16,-30.88,18.71,,Strong Bull,Recovering,25,7.0,-14.61,0.88,1.15,Stable,Golden Cross,59,-3.25,39.09,40.19,161.9,123.0,1.32,"Lloyds Metals and Energy Limited manufactures and sells sponge iron and iron ore in India. The company operates through four segments: Mining, Steel and related value added products, Mine Developer and Operator (MDO), and Others. It offers wire rods, round and TMT bars, as well as flat steel products. The company is also involved in the generation of power; and trading of pellets. Lloyds Metals and Energy Limited was incorporated in 1977 and is based in Mumbai, India.",strong_buy,1.5,2008.3334,2100.0,1740.0,6.0
BHARATFORG.NS,Bharat Forge Limited,Consumer Cyclical,Auto Parts,100819.34,Large,2108.8,-1.65,1968.42,1684.79,61.26,Bullish,Bullish,10.82,26.4,46.23,66.34,2.44,1.3271,0.535,29.18,2.96,2238.0,1100.5,-5.77,91.62,-15.81,66.34,38.06,Strong Bull,Recovering,1,8.0,2.02,1.58,0.84,Falling,Golden Cross,175,8.15,23.4,54.5,170.4,94.0,1.81,"Bharat Forge Limited engages in the manufacture and sale of forged and machined components in India and internationally. It operates through three segments: Forgings, Defence, and Others. The company offers automotive components comprising crankshafts, connecting rods, emission/after treatment, and fuel injection systems; chassis, such as front axle beams, steering knuckles, control arms, knuckle, forks, and reinforcement brackets; transmission and driveline components; and power generation components for thermal, hydro, wind, and nuclear energy. It provides oil and gas forging products, such as subsea, surface, and drilling components; rail products comprising engine and bogie components, turbochargers, and power electronics; and marine products that include propellers, marine motor, stern tube, crankshaft, conrod, piston rod, and rudders which include stock, trunk, and pintle. In addition, the company offers various components, such as turbochargers and superchargers, rotor assembly, and air cycle machine for land, marine, and aviation application; construction and mining products, including machined crankshafts, injector bodies, front spindles, and track links; and e-mobility, castings, and defense products. Further, it provides aero-frame, landing gear, and critical engine components. The company was incorporated in 1961 and is headquartered in Pune, India.",none,,1840.8182,2500.0,1060.0,22.0
LODHA.NS,Lodha Developers Limited,Real Estate,Real Estate - Development,99122.35,Large,992.3,3.88,910.08,998.99,66.8,Bullish,Bullish,9.79,44.79,-6.8,-30.93,-10.03,1.7702,0.579,34.36,3.01,1461.5,650.8,-32.1,52.47,-53.11,-30.93,18.56,Strong Bear,Damaged,246,6.0,-5.14,-0.2,0.77,Falling,Death Cross,214,7.13,41.79,1.48,136.9,174.5,0.78,"Lodha Developers Limited, through its subsidiaries, engages in the development of real estate properties in India. The company is involved in the construction and development of residential, office, and retail properties, as well as leasing of retail and office spaces. It also develops warehousing, logistics, light industrial facilities, and digital infrastructure parks. It develops properties under the LODHA, LODHA LUXURY, and PALAVA brand names. The company was formerly known as Macrotech Developers Limited and changed its name to Lodha Developers Limited in June 2025. Lodha Developers Limited was founded in 1980 and is headquartered in Mumbai, India.",strong_buy,1.5,1191.5555,1480.0,940.0,18.0
UNITDSPR.NS,UNITED SPIRITS LIMITED,Consumer Defensive,Beverages - Wineries & Distilleries,98373.74,Large,1352.4,0.15,1308.41,1338.4,58.79,Bullish,Bullish,8.3,10.96,-4.89,-6.06,-13.29,0.8373,0.204,22.98,2.3,1488.0,1210.8,-9.11,11.69,-16.11,-6.06,16.61,Bull,Correcting,155,7.0,4.65,-0.21,0.95,Stable,Death Cross,86,5.63,7.96,3.39,80.0,78.3,1.02,"United Spirits Limited, together with its subsidiaries, manufactures, sells, and distributes alcoholic beverages and other allied spirits in India and internationally. It operates through Beverage Alcohol and Sports segments. The company offers alcoholic beverages, such as Scotch whisky, Indian made foreign liquor whisky, malts, tequila, brandy, rum, vodka, and gin under the Godawan, McDowell's No.1, Royal Challenge, Royal Challenge American Pride, Signature, Antiquity, Black Dog, Director's Special Black, McDowell's Rum, McDowell's Brandy, and McDowell's X-series brands. It also imports, manufactures, distributes, and sells alcoholic beverages under Diageo's iconic brands, which include Don Julio, Singleton, Tanquery, Captain Morgan, Johnnie Walker, J&B, Baileys, Lagavulin, Talisker, VAT 69, Black & White, Smirnoff, and Ciroc. In addition, the company holds the perpetual right to the Royal Challengers Bengaluru cricket franchise of Indian Premier League and Women's Premier League. It also exports its products to approximately 24 countries. The company was formerly known as McDowell & Company Limited and changed its name to United Spirits Limited in October 2006. The company was founded in 1826 and is headquartered in Bengaluru, India. United Spirits Limited is a subsidiary of Relay B.V.",buy,2.0,1497.7693,1791.0,1230.0,26.0
RECLTD.NS,REC Limited,Financial Services,Credit Services,97455.62,Large,370.1,1.73,351.88,356.73,63.59,Bullish,Bullish,13.86,14.9,6.26,-3.33,20.78,1.3298,0.345,26.38,2.09,408.25,304.05,-9.34,21.72,-20.58,-3.33,42.62,Strong Bull,Correcting,244,6.0,8.89,0.24,1.08,Stable,Death Cross,370,11.19,11.9,14.54,137.6,129.9,1.06,"REC Limited, together with its subsidiaries, engages in the provision of financing services for power generation, transmission, and distribution projects in India. The company primarily offers long, medium, and short-terms loans; debt refinancing, equity financing, financing of equipment manufacturing for power sector and coal mines; policy for funding against regulatory assets, and revolving bill payment facility services; and provides letter of undertaking in lieu of bank guarantee, etc. It also acts as a nodal agency for the implementation of Pradhan Mantri Sahaj Bijli Har Ghar Yojana, Pradhan Mantri Surya Ghar Muft Bujli Yojana, Deen Dayal Upadhyaya Gram Jyoti Yojana, and National Electricity Fund. In addition, the company acts as the bid process coordinator for selection of transmission service provider through tariff based competitive bidding process for independent inter-state and intra-state transmission projects; provides project implementation and consultancy services in power sector; and operates National Feeder Monitoring System, a cloud-based IT and analytical platform, designed to monitor the reliability and quality of power. It serves central/state government power utilities, as well as private sector power utilities. REC Limited was formerly known as Rural Electrification Corporation Limited and changed its name to REC Limited in October 2018. The company was incorporated in 1969 and is based in Gurugram, India. REC Limited is a subsidiary of Power Finance Corporation Limited.",none,,438.07693,500.0,380.0,13.0
HEROMOTOCO.NS,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,96742.93,Large,4834.9,0.85,5002.68,5126.27,40.96,Bearish,Bearish,-0.82,-5.61,-11.44,16.96,-0.53,1.2692,0.503,26.73,2.28,6388.5,4190.0,-24.32,15.39,-23.34,16.96,22.58,Strong Bear,Damaged,148,7.0,1.05,-0.43,0.66,Falling,Death Cross,28,-3.49,-8.61,-3.16,134.1,102.9,1.3,"Hero MotoCorp Limited primarily engages in the manufacture and sale of motorised two wheelers in India, Asia, Central and Latin America, Africa, and the Middle East. The company offers motorcycles and scooters, as well as electric scooters. It provides engines, parts, and accessories, as well as non-banking financial and other related services. The company is also involved in merchandise business. The company was formerly known as Hero Honda Motors Ltd. and changed its name to Hero MotoCorp Limited in July 2011. Hero MotoCorp Limited was incorporated in 1984 and is based in New Delhi, India.",buy,2.28571,5904.294,7800.0,4250.0,34.0
ASHOKLEY.NS,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,95344.41,Large,162.32,2.93,157.52,157.01,58.62,Bullish,Bullish,10.76,10.72,-5.62,33.54,15.65,1.8666,0.404,36.19,3.03,215.42,114.96,-24.65,41.2,-33.49,33.54,32.81,Bear,Damaged,89,9.0,7.19,-0.16,1.0,Stable,Golden Cross,305,8.1,7.72,2.66,181.8,122.0,1.49,"Ashok Leyland Limited, together with its subsidiaries, engages in the manufacture and sale of commercial vehicles in India and internationally. It offers buses; haulage and ICV trucks, as well as tractors and tippers; light commercial vehicles goods carriers and passenger, as well as small commercial vehicles goods carriers; and defense vehicles comprising logistics, high mobility, armored, and specialist vehicles. The company also provides power solutions, such as diesel generators, agriculture engines, industrial engines, and marine engines; spare parts; and vehicle and housing financing services. In addition, it trades in commercial vehicles; and offers manpower supply, air chartering, and IT services, as well as manufactures forgings and castings. Further, the company operates retail stores; and LeyKart, an e-commerce store for spare parts. The company was incorporated in 1948 and is headquartered in Chennai, India.",buy,1.93939,183.375,250.0,155.0,32.0
OFSS.NS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,94586.46,Large,10863.0,0.81,9516.81,8430.38,69.83,Bullish,Bullish,5.01,62.35,45.29,25.05,5.02,0.8093,0.431,31.66,3.1,11130.0,6234.5,-2.4,74.24,-31.43,25.05,50.54,Strong Bull,Recovering,4,7.0,-15.77,1.43,0.94,Stable,Golden Cross,40,2.35,59.34,53.57,124.9,85.6,1.46,"Oracle Financial Services Software Limited, together with its subsidiaries, provides information technology (IT) solutions to the financial services industry worldwide. It operates in two segments, Product Licenses and Related Activities; and IT Solutions and Consulting Services. The company offers Oracle FLEXCUBE; Oracle FLEXCUBE Investor Servicing; Oracle Banking Digital Experience; Oracle Financial Services Lending and Leasing; and Oracle Banking APIs. It also provides Oracle FLEXCUBE Universal Banking; Oracle Banking Platform; Oracle Banking Enterprise Limits and Collateral Management; Oracle FLEXCUBE for Islamic banking and microfinance; Oracle Banking Branch; Oracle Banking Origination; Oracle Banking Cash Management; Oracle Banking Liquidity Management; Oracle Banking Corporate Lending; Oracle Banking Supply Chain Finance; Oracle Banking Trade Finance; Oracle Banking Treasury Management; Oracle Banking Virtual Accounts Management; Oracle Banking Payments; and Oracle Banking Credit Facilities Process Management, as well as Asset Finance, Oracle Banking Collections and Recovery, and Oracle Documaker solutions. In addition, the company offers Oracle Financial Services Data Management Solutions, as well as cloud infrastructure, risk and finance, human capital management, and data management for financial services; and bancassurance solutions. Further, it provides a suite of industry applications catering to the areas of risk, finance, treasury, front office, regulatory reporting, and compliance; and Oracle Finergy that enables financial services enterprises to drive simplicity using technology, as well as consulting and business process services business. The company was incorporated in 1989 and is headquartered in Mumbai, India. Oracle Financial Services Software Limited operates as a subsidiary of Oracle Global (Mauritius) Limited.",none,,10695.0,10890.0,10500.0,2.0
SHREECEM.NS,Shree Cement Limited,Basic Materials,Building Materials,93521.3,Large,25920.0,2.65,24930.37,26038.5,60.48,Bullish,Bullish,3.43,12.6,-1.89,-10.42,54.67,1.041,0.7516,21.51,2.36,32490.0,22550.0,-20.22,14.94,-29.54,-10.42,0.72,Strong Bear,Damaged,245,5.0,-0.77,-0.09,1.19,Rising,Death Cross,165,0.77,9.6,6.39,85.0,90.6,0.94,"Shree Cement Limited engages in the manufacture and sale of cement and clinker in India and internationally. The company provides ordinary Portland, Portland pozzolana, Portland slag, and composite cements. It also produces ready mix concrete, as well as aerated autoclaved concrete blocks, a lightweight and precast building material. The company offers its products under the Bangur brand name. In addition, it engages in the generation of power with a total capacity of 1,085 megawatts through thermal, waste heat recovery, solar, and wind power plants. Shree Cement Limited was incorporated in 1979 and is headquartered in Kolkata, India.",hold,2.5641,27307.256,31600.0,19900.0,39.0
LENSKART.NS,LENSKART SOLUTIONS LTD,Healthcare,Medical Instruments & Supplies,91861.56,Large,530.55,3.03,507.51,474.31,64.16,Bullish,Bullish,1.21,5.72,17.29,,-36.9,0.561,,38.51,2.82,557.65,356.1,-4.86,48.99,-14.56,,,Strong Bull,Recovering,56,6.0,-0.7,0.45,0.68,Falling,Golden Cross,165,-1.45,2.72,25.57,85.6,21.7,3.94,"Lenskart Solutions Limited, a technology-driven eyewear company, engages in designing, manufacturing, branding, and retailing of eyewear products in India, Japan, Southeast Asia, and the Middle East. The company's products include prescription eyeglasses, sunglasses, goggles, screen glasses, and other products, such as contact lenses and eyewear accessories, including frames for men, women, and kids. It engages in lens manufacturing, lens edging, lens design, frame design, frame manufacturing, and delivery. The company operates as a direct-to-consumer company that designs and sells a wide range of eyewear products under the Lenskart and Owndays brands; and sub brands, including John Jacobs, Vincent Chase, Hooper, Lenskart Air, and Hustlr. It sells its products through online and offline channels, such as retail stores, websites, mobile applications, and other channels. The company also owns and operates eyewear retail stores in India and provides home eye check-up services. Lenskart Solutions Limited was incorporated in 2008 and is based in Gurugram, India.",buy,1.73684,592.2105,730.0,437.0,19.0
AUROPHARMA.NS,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,89333.18,Large,1552.6,-1.65,1456.34,1310.53,62.59,Bullish,Bullish,8.63,15.68,28.72,39.12,7.68,0.4613,0.037,26.22,2.3,1588.9,1016.1,-2.28,52.8,-13.87,39.12,32.79,Strong Bull,Recovering,0,9.0,3.4,1.1,1.09,Stable,Golden Cross,155,5.97,12.68,37.0,77.7,24.8,3.13,"Aurobindo Pharma Limited, a biopharmaceutical company, develops, manufactures, commercializes, and sells generic pharmaceuticals, active pharmaceutical ingredients (APIs), and injectables. The company offers formulation in form of oral solids, liquids, injectables, vaccines, and metered dose inhalers; and APIs, biosimilars, and peptides targeting therapeutic areas, such as central nervous system, cardiovascular, respiratory, antibiotics, anti-retroviral, anti-diabetics, gastroenterology, oncology, and dermatology. It also provides antiretroviral drugs for the people and children living with HIV; and API space for sterile and non-sterile penicillin's, cephalosporins, penems, and non-beta lactams. The company has operations in India, the United States, Europe, Puerto Rico, and internationally. The company was incorporated in 1986 and is headquartered in Hyderabad, India.",buy,2.07143,1518.7587,1785.0,1020.0,29.0
IDBI.NS,IDBI Bank Limited,Financial Services,Banks - Regional,88470.77,Large,82.28,-1.5,79.5,86.18,53.67,Bullish,Bullish,12.42,21.63,-18.96,-11.94,382.52,1.5792,0.832,46.86,4.12,118.38,61.01,-30.5,34.86,-46.99,-11.94,17.68,Strong Bear,Damaged,88,6.0,5.21,-0.4,1.54,Rising,Death Cross,68,9.75,18.63,-10.68,170.4,159.7,1.07,"IDBI Bank Limited provides banking and financial solutions to retail and corporate customers in India. It operates through four segments: Corporate/Wholesale Banking, Retail Banking, Treasury Operations, and Other banking operations. The company offers savings, current, and salary accounts, as well as fixed deposits; home, auto, education, mortgage, and personal loans, as well as loans against properties and securities; debit, credit, and prepaid cards; mobile and internet banking; and investment advisory and capital market services. It also provides fund and non-fund-based assistance; packing credit to exporters; receivable buyout with recourse; channel financing for dealers of corporates; scheme for financing automated teller machines/cash dispense vendors; technology upgrading fund scheme for textile and jute industries; and lending to non-banking finance companies/housing finance companies and commercial real estate sector. In addition, the company offers bank guarantees, letters of credit, documentary collection, and bill discounting services; cash management, trade finance, and remittance services; and tax payment, debt syndication and advisory services. Further, it provides finance to micro, small, and medium enterprises; agriculture finance; products and services for non-resident Indians; treasury services, such as call money/ notice money / term money, commercial papers, certificate of deposit, government securities, treasury bills, corporate bonds, and equities; and foreign currency services comprising remittances, currency forward contracts, LTFX, FX-retail, currency options, swaps, FRA, currency exchange, and exchange traded derivative contracts. The company was formerly known as IDBI Ltd. and changed its name to IDBI Bank Limited in May 2008. IDBI Bank Limited was founded in 1964 and is headquartered in Mumbai, India.",none,,,,,
