Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
CHAMBLFERT.NS,Chambal Fertilisers and Chemicals Limited,Basic Materials,Agricultural Inputs,19293.41,Mid,481.55,0.94,465.27,468.33,56.59,Bearish,Bullish,4.07,7.77,-0.11,-13.07,-24.34,0.9741,0.292,28.76,2.31,580.7,399.75,-17.07,20.46,-26.86,-13.07,22.38,Bear,Correcting,216,7.0,1.48,-0.0,1.13,Stable,Death Cross,196,0.38,-0.92,7.04,77.5,86.1,0.9,"Chambal Fertilisers and Chemicals Limited, together with its subsidiaries, produces and sells fertilizers primarily in India. The company operates through Own Manufactured Fertilisers; Complex Fertilisers; Crop Protection Chemicals and Speciality Nutrients; and Others segments. It offers urea; and other agri-inputs, including di-ammonium phosphate, muriate of potash, and triple super phosphate; NPK fertilizers; and technical grade agrochemicals, as well as formulated products, such as insecticides, fungicides, and herbicides under the Uttam brand. The company was incorporated in 1985 and is based in New Delhi, India.",none,,615.0,620.0,610.0,2.0
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,19292.53,Mid,2538.1,-0.0,2197.4,1969.43,67.91,Bearish,Bullish,25.67,62.42,42.02,22.19,6.89,0.9707,0.193,32.48,3.55,2675.0,1500.3,-5.12,69.17,-35.77,22.19,46.77,Strong Bull,Recovering,2,5.0,4.86,1.29,1.08,Stable,Golden Cross,20,21.97,53.73,49.18,118.7,82.6,1.44,"Caplin Point Laboratories Limited, together with its subsidiaries, engages in the development, production, marketing, and export of generic formulations and branded products in India. The company provides tablets, capsules, injections, ophthalmic, liquid orals, softgel capsules, ointments, creams and gels, powder for injections, suppositories, ovules, pre-mix bag formulations, inhalers, and sprays and IV infusion. It also provides dry and syrups, lyophilized vials, prefilled syringes, emulsion injection, sachets, liquid injectables, topicals, pre-filled syringes, and pre-mix bags. Caplin Point Laboratories Limited was incorporated in 1990 and is headquartered in Chennai, India.",none,,2505.0,2690.0,2320.0,2.0
URBANCO.NS,Urban Company Limited,Technology,Software - Application,19286.16,Mid,131.9,0.01,128.54,134.68,55.16,Bullish,Bullish,6.92,6.89,-1.24,,-25.86,0.9769,0.4902,44.26,3.18,201.18,100.7,-34.44,30.98,-44.82,,,Strong Bear,Damaged,202,4.0,4.62,-0.03,0.82,Falling,Death Cross,186,3.23,-1.8,5.92,81.6,101.8,0.8,"Urban Company Limited operates an online services marketplace that provides various home and beauty services and solutions in India, the Kingdom of Saudi Arabia, Singapore, and the United Arab Emirates. It operates through four segments: India consumer services; Native; International; and InstaHelp. The company offers home services, which includes cleaning and pest control; appliance servicing and repair; electrical, plumbing, and carpentry; and painting and wall decor. It also provides beauty services, such as women's skincare and hair grooming; men's grooming; and spa and massage therapies for men and women. In addition, the company sells water purifiers and electronic door locks under the Native brand name. Further, it provides training and certification, such as new service professional training, new product launch training, customized re-training, and upskill training, as well as products, consumables, and tools. The company provides an e-commerce platform through its online portal www.urbancompany.com and its UC mobile application. The company was formerly known as UrbanClap Technologies India Limited and changed its name to Urban Company Limited in April 2025. The company was incorporated in 2014 and is headquartered in Gurugram, India.",none,,133.85715,155.0,99.0,7.0
VTL.NS,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,19273.4,Mid,666.25,1.31,615.41,535.2,65.13,Bullish,Bullish,5.49,24.07,52.27,34.65,-7.29,0.5418,0.012,35.96,3.08,674.9,383.7,-1.28,73.64,-23.19,34.65,24.05,Strong Bull,At High,0,7.0,-2.53,1.45,0.95,Stable,Golden Cross,102,1.79,15.38,59.43,94.3,40.4,2.33,"Vardhman Textiles Limited, together with its subsidiaries, manufactures, purchases, and sells textiles and fibres in India and internationally. The company provides specialized greige and dyed yarns in cotton, polyester, acrylic, viscose, specialized fibers, and various blends; fabrics, such as piece dyed, yarn dyed, printed, fiber blends, weaved, and specialty finishes; acrylic fibers; and formal and casual shirts. It is also involved in lending and investing activities; and manufacturing and selling of hot rolled bars, and special and alloy steel products, including carbon steel, case hardening steel, hardening steel, and other products for automotive, engineering, bearing, and allied industries. The company was formerly known as Mahavir Spinning Mills Limited and changed its name to Vardhman Textiles Limited in September 2006. Vardhman Textiles Limited was founded in 1965 and is based in Ludhiana, India.",buy,2.14286,596.0,700.0,424.0,7.0
SAGILITY.NS,Sagility Limited,Healthcare,Health Information Services,19184.08,Mid,40.98,-0.65,40.88,43.27,54.8,Bullish,Bearish,2.14,-3.39,-21.22,-0.46,-14.75,0.997,0.3264,36.9,2.75,57.89,35.83,-29.21,14.37,-33.33,-0.46,,Strong Bear,Damaged,175,5.0,3.27,-0.58,1.05,Stable,Death Cross,82,-1.55,-12.08,-14.06,85.2,77.6,1.1,"Sagility Limited engages in the provision of business process management services to the healthcare and insurance industries in India, Jamaica, the Philippines, the United States, and Colombia. The company offers claims cost containment and management, member and provider engagement, enrolment, benefits plan building, payment integrity and billing, credentialing, clinical and case management, provider network operation services, analytics, front and back-office, administrative support provider, and data management services. It also provides utilization and care management, and population health management, as well as revenue cycle management functions, such as financial clearance, medical coding, billing, labs and durable medical equipment support, patient access and engagement, and accounts receivable follow-up services. In addition, it provides services to pharmacy benefit managers that manage prescription drugs for members under health insurance plans. Further, it offers various platforms, including document processing engine, genAI solutions for customer and member engagement, nurse assist, revenue cycle management, provider forward, enrolment and plan automation, and contract central. The company was formerly known as Sagility India Limited and changed its name to Sagility Limited in August 2025. The company was incorporated in 2021 and is based in Bengaluru, India. Sagility Limited operates as a subsidiary of Sagility B.V.",strong_buy,1.2,55.3,63.0,50.0,10.0
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Energy,Thermal Coal,19178.58,Mid,603.1,-0.94,626.04,576.13,44.65,Bullish,Bearish,-10.9,1.0,0.73,49.28,-42.05,1.3625,0.326,55.02,3.26,771.9,374.8,-21.87,60.91,-25.5,49.28,60.27,Bull,Damaged,55,5.0,-11.23,0.01,0.75,Falling,Golden Cross,282,-14.59,-7.68,7.88,173.4,92.9,1.87,"Gujarat Mineral Development Corporation Limited engages in mining and mineral processing business in India. The company operates through two segments, Mining and Power. It explores for lignite, bauxite, fluorspar, manganese, silica sand, limestone, bentonite, and ball clay. The company's products used in the textiles, chemicals, ceramics, bricks and captive power. Its products are also used in the electricity and synthetic natural gas generation, agriculture, mining and refining, transportation, hydrofluoric acid, refrigerant gas, flux in metallurgical, tableware, quick and hydrated lime, limestone tile and slab, wall cladding, vanity top, and synthetic foundry moulding catalyst sectors. The company also generates power using thermal, wind, and solar resources. The company has a strategic collaboration with University of Cambridge for the development of an AI-powered rare earth supply chain observatory and a platform that tracks the rare earth elements value chain. Gujarat Mineral Development Corporation Limited was incorporated in 1963 and is based in Ahmedabad, India.",none,,238.0,238.0,238.0,1.0
KAJARIACER.NS,Kajaria Ceramics Limited,Industrials,Building Products & Equipment,19151.8,Mid,1202.3,-0.14,1125.73,1080.21,68.17,Bullish,Bullish,9.78,21.51,24.14,12.31,10.16,0.9825,0.471,29.94,2.5,1321.9,869.6,-9.05,38.26,-31.84,12.31,-0.63,Strong Bull,Correcting,232,5.0,2.61,0.81,0.64,Falling,Golden Cross,46,6.08,12.83,31.3,87.8,66.3,1.32,"Kajaria Ceramics Limited manufactures, sells, and distributes ceramic and vitrified wall and floor tiles under the Kajaria, GresBond, and Eternity brands in India and internationally. The company operates through Tiles and Others segments. It offers ceramic wall and floor tiles, polished vitrified tiles, glazed vitrified tiles, grestough floor tiles, tile adhesives, epoxy and unsanded grout, and tile cleaners. The company also manufactures and sells sanitary ware and faucets; and trades plywood and laminates. It serves homeowners, architects, interior designers, developers, contractors, and other sectors. Kajaria Ceramics Limited was incorporated in 1985 and is headquartered in New Delhi, India.",buy,2.18519,1269.7407,1700.0,912.0,27.0
THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,19144.97,Mid,6159.5,-2.47,4950.66,3759.19,65.78,Bullish,Bullish,11.57,64.13,91.16,232.97,-7.62,1.007,0.504,54.96,5.6,6572.0,1750.1,-6.28,251.95,-20.22,232.97,104.44,Strong Bull,Recovering,2,8.0,-9.81,1.66,0.96,Stable,Golden Cross,330,7.88,55.44,98.32,151.3,-28.4,-5.33,"Thangamayil Jewellery Limited operates a chain of retail jewelry stores in India. The company offers gold, diamond, silver, precious stones, and platinum jewelries, as well as silver articles and gold coins. It also involved in the manufacture and sale of jewelry, and other accessories and products. In addition, the company offers gold saving schemes. It provides its products through online. Thangamayil Jewellery Limited was founded in 1947 and is headquartered in Madurai, India.",none,,4925.0,6066.0,3969.0,3.0
ONESOURCE.NS,ONESOURCE SPECL PHARMA L,Healthcare,Biotechnology,19134.38,Mid,1669.0,-1.1,1669.45,1648.55,50.13,Bullish,Bearish,-7.82,18.83,-5.89,-23.93,-23.5,-0.1639,1.6049,41.79,4.06,2088.0,1057.0,-20.07,57.9,-49.31,-23.93,,Bear,Damaged,262,7.0,-14.1,-0.14,0.81,Falling,Golden Cross,32,-11.51,10.15,1.27,-7.3,4.3,-1.7,"OneSource Specialty Pharma Limited, a biopharmaceutical company, engages in the research, development, manufacture, and commercialization of biological drug products in various injectable formats in India, Ireland, the United States, and internationally. The company provides end-to-end contract development and manufacturing operations (CDMO) services across various phases of preclinical and clinical development and commercial supply of biologics. It also offers drug-devices, including prefilled syringes, dial and push variable and fixed dose pen injectors, pull push fixed dose pens, and autoinjectors; sterile injectables; soft gelatin capsules; and biologics solutions for microbial and mammalian cell line biopharmaceuticals, cell and gene therapy, and RNA products. The company was formerly known as Stelis Biopharma Limited and changed its name to OneSource Specialty Pharma Limited in February 2024. OneSource Specialty Pharma Limited was incorporated in 2007 and is based in Bengaluru, India.",none,,2036.75,2300.0,1699.0,4.0
ZYDUSWELL.NS,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,19035.35,Mid,598.3,0.65,513.64,463.76,73.97,Bullish,Bullish,19.31,17.46,31.61,48.3,191.19,0.607,-0.086,38.43,3.61,599.9,367.55,-0.27,62.78,-28.76,48.3,26.3,Strong Bull,At High,0,7.0,13.49,0.82,1.31,Rising,Golden Cross,62,15.62,8.78,38.77,114.3,49.9,2.29,"Zydus Wellness Limited engages in the development, production, marketing, and distribution of health and wellness products in India, the Middle East, Asia, Africa, the Oceania, and internationally. It provides sugar substitute products under the Sugar Free Gold, Sugar Free Natura, and Sugar Free Green brands; milk-based health food drink under the Complan brand; glucose-based beverage under the Glucon-D brand; and I'm lite a blended sugar coated with stevia. The company also offers a range of skincare products, such as soap-free face washes, face masks, scrubs, and leave-on-products under the Everyuth brand; prickly heat and cooling powder, and hand sanitizer under the Nycil brand; and probiotic butter spread, table spread, ghee, butter, cholesterol fat-free spread, mayonnaise, and chocolate spread under the Nutralite brand. It also exports its products. The company was formerly known as Carnation Nutra Analogue Foods Limited and changed its name to Zydus Wellness Limited in January 2009. The company was founded in 1988 and is headquartered in Ahmedabad, India. Zydus Wellness Limited is a subsidiary of Zydus Lifesciences Limited.",none,,564.2857,600.0,525.0,7.0
BAYERCROP.NS,Bayer CropScience Limited,Basic Materials,Agricultural Inputs,18586.25,Mid,4135.6,-0.49,4351.53,4631.9,38.66,Bullish,Bearish,-6.16,-11.51,-9.27,-32.57,106.0,0.461,0.227,22.23,2.11,6511.0,4030.0,-36.48,2.62,-35.62,-32.57,1.62,Strong Bear,Damaged,257,3.0,-2.32,-0.42,0.96,Stable,Death Cross,206,-9.85,-20.2,-2.11,33.9,68.6,0.49,"Bayer CropScience Limited engages in the manufacture, sale, and distribution of insecticides, fungicides, herbicides, and various other agrochemical products and hybrid corn seeds in India, Germany, Bangladesh, and internationally. It provides medicines in the therapeutic areas of cardiology, gynecology, diabetes, oncology, and ophthalmology; and computed tomography, X-Ray, and magnetic resonance imaging devices. In addition, the company offers consumer health products that are used as a daily health solution to treat minor illnesses, as well as sells and distributes row crop hybrid seeds. Further, it provides digital farming products comprising FarmRise and other digital applications, as well as tools, including remote sensing, IoT sensors, GPS, drones, artificial intelligence, and data analytics to monitor and manage crop growth, soil health, and weather conditions. The company also exports its products. Bayer CropScience Limited was founded in 1896 and is based in Thane, India.",buy,2.14286,5186.8335,5600.0,4820.0,6.0
SHRIPISTON.NS,SPR Auto Technologies Limited,Consumer Cyclical,Auto Parts,18489.91,Mid,4197.5,-2.53,3642.87,3141.56,68.62,Bullish,Bullish,23.48,43.34,33.09,69.64,88.36,1.26,1.0503,38.27,3.25,4421.5,2301.2,-5.07,82.4,-20.92,69.64,76.46,Strong Bull,Recovering,1,7.0,9.03,0.86,1.0,Stable,Golden Cross,296,19.78,34.65,40.25,147.3,60.1,2.45,"SPR Auto Technologies Limited manufactures and sells automotive components in India. The company offers pistons, piston pins, piston rings, and engine valves. It also provides cylinder liners; crankshafts; connecting rods; cylinder heads; lubricating oils; fuel, air, cabin, and hydraulic filters; and gaskets, such as copper asbestos copper, aluminium asbestos aluminium, multilayer steel, asbestos steel asbestos, and cylinder head gaskets. In addition, the company offers electric motors and motors controllers, and precision injection moulded parts. Further, it manufactures and supplies gravity die casting moulds. The company also exports its products. It serves OEMs operating in the passenger and commercial vehicles, cars/SUVs, two and three wheelers, tractors, off-highway vehicles, and industrial and railway engines, as well as various defense and industrial applications. The company was formerly known as Shriram Pistons & Rings Limited and change its name to SPR Auto Technologies Limited in March 2026. SPR Auto Technologies Limited was incorporated in 1963 and is headquartered in New Delhi, India.",none,,4850.0,4850.0,4850.0,1.0
EMAMILTD.NS,Emami Limited,Consumer Defensive,Household & Personal Products,18335.18,Mid,420.05,0.77,413.43,467.1,60.15,Bullish,Bullish,7.51,4.96,-19.58,-25.06,50.9,0.6754,0.157,26.26,2.76,634.2,376.4,-33.77,11.6,-37.37,-25.06,5.33,Strong Bear,Damaged,226,4.0,5.86,-0.75,0.85,Stable,Death Cross,395,3.82,-3.72,-12.43,45.0,76.3,0.59,"Emami Limited manufactures and markets personal and healthcare products in India and internationally. The company offers antiseptic cream, body lotion, prickly heat powder, petroleum jelly, soaps, aloe vera gel, and all-season cream under the BoroPlus brand; oil and cool talc products under the Navratna brand; and ayurvedic products for pain management, immunity, digestive health, and bone and joint health, as well as healthcare products comprising hair growth vitalizers, skin elixirs, organic apple cider vinegar, cough syrup, herbal tea, health juices, honey, and herb tablets under the Zandu brand. It also provides oils, conditioners, shampoos, and ayurvedic capsules under the Kesh King brand; brightening creams, and brightening and oil clear face washes for men under the Smart And Handsome brand; balms under the Mentho Plus brand; hair oils under the Emami 7 Oils in One brand; prickly heat powders under the Dermicool brand; moisturising creams and body lotions under the Creme 21 brand; deodorants, eau de toilettes, shampoos, face washes, and shower gels under the HE brand; and body sprays and perfumes, beard and shaving products, body and hair care products, face washes, gift sets, and tools and accessories under The Man Company brand. In addition, the company offers face serums, oil shots, powder face washes, and hair and pure oils under the Brillare brand; hair colors under the Emami Diamond Shine brand; talc under the Emami Golden Beauty brand; herbal fairness cream under the Emami Naturally Fair brand; cold cream under the Emami Malai Kesar Cold Cream brand; and deep moisturizing cream under the Emami Pure Glow brand. Emami Limited was founded in 1974 and is headquartered in Kolkata, India.",buy,1.63636,541.0,671.0,415.0,21.0
ABDL.NS,ALLIED BLEND N DISTILS L,Consumer Defensive,Beverages - Wineries & Distilleries,18325.21,Mid,655.15,-2.65,585.25,528.79,65.66,Bullish,Bullish,15.56,55.91,11.35,55.49,44.62,1.1514,1.9157,40.78,3.13,696.8,382.1,-5.98,71.46,-43.82,55.49,,Strong Bull,Correcting,172,5.0,-3.08,0.28,0.99,Stable,Golden Cross,45,11.86,47.22,18.51,123.4,51.7,2.39,"Allied Blenders and Distillers Limited produces and sells alcoholic beverages in India and internationally. The company offers whisky, brandy, rum, vodka, and gin under the Arthaus, Officer's Choice, Sterling Reserve Blend 7, ICONiQ Winter, X&O Barrel, Srishti, Officer's Choice Blue, Sterling Reserve, Officer's Choice Star, Kyron, Jolly Roger, Class 21, and Zoya brand names. It also provides packaged drinking water under the Officer's Choice Blue, Sterling Reserve, and ICONiQ White brand names. Allied Blenders and Distillers Limited was founded in 1988 and is headquartered in Mumbai, India.",strong_buy,1.18182,706.4545,800.0,600.0,11.0
PFOCUS.NS,Prime Focus Limited,Communication Services,Entertainment,18324.4,Mid,235.99,-3.0,246.75,234.36,50.88,Bullish,Bearish,3.16,-32.48,-2.43,72.47,-12.6,1.0217,0.199,56.83,5.21,367.0,136.53,-35.7,72.85,-39.93,72.47,28.47,Bear,Damaged,62,6.0,13.99,-0.04,1.13,Stable,Golden Cross,262,-0.54,-41.16,4.73,173.7,48.7,3.57,"Prime Focus Limited, together with its subsidiaries, provides integrated media services primarily in India, the United Kingdom, the United States, Canada, Australia, and internationally. The company engages in the motion picture, video, and television programme production activities; and business support activities. It also offers creative services, including visual effects, advertising, stereo 2D to 3D conversion, and feature and TV animation; equipment rental services; and post-production services, such as digital intermediate/color grading, audio, and picture post services in the media and entertainment industry. In addition, the company is involved in film investment activities; and provision of digital asset management, music production, content restoration, technology and software, technical, and visual special effects services; as well as operates a training institute. Further, it engages in leasing and renting of real estate properties and allied services. The company offers its services to Hollywood studios, Over-The-Top providers, broadcasters, advertisers, and production houses. The company was incorporated in 1997 and is based in Mumbai, India.",none,,,,,
JSWCEMENT.NS,JSW CEMENT LIMITED,Basic Materials,Building Materials,18317.52,Mid,136.57,0.24,128.86,128.33,64.81,Bullish,Bullish,7.45,15.24,14.9,,-74.48,1.0975,0.7984,31.34,2.36,162.15,106.65,-15.78,28.05,-32.14,,,Bull,Correcting,216,6.0,2.37,0.48,0.7,Falling,Golden Cross,1,3.75,6.55,22.06,121.6,124.0,0.98,"JSW Cement Limited manufactures and sells cement and cement-related products under the JSW Cement brand in India. The company offers Portland slag, ordinary Portland, composite, environment-friendly, Portland pozzolana, and water-repellant cement products. It also provides construction chemicals comprising precision steel grouts, mortars, and waterproofing compounds, as well as tile adhesives, grouts, and cleaners; cementitious materials, including ground granulated blast furnace slag (GGBS) and microfine GGBS; aggregates consisting of screened slag; ready-mix concrete under the JSW Concrete brand; and clinkers. In addition, the company offers concrete laboratory testing services. It sells its products through a network of dealers and sub-dealers, as well as warehouses. The company was incorporated in 2006 and is headquartered in Mumbai, India. JSW Cement Limited is a subsidiary of Adarsh Advisory Services Private Limited.",buy,1.625,148.46667,175.0,125.0,15.0
CHALET.NS,Chalet Hotels Limited,Consumer Cyclical,Lodging,18279.44,Mid,834.7,-0.29,790.67,823.49,64.05,Bullish,Bullish,7.74,14.04,-4.12,-9.32,82.05,1.168,-0.058,28.72,2.61,1082.0,691.35,-22.86,20.73,-33.96,-9.32,24.7,Bear,Damaged,207,6.0,3.06,-0.14,1.12,Stable,Death Cross,132,4.04,5.35,3.04,114.7,117.1,0.98,"Chalet Hotels Limited owns, develops, manages, and operates hotels and resorts in India. It also operates in rental and annuity, and real estate development business. The company's portfolio comprises hotels, service apartments, and commercial properties. In addition, it engages in construction and development of residential properties. Chalet Hotels Limited was incorporated in 1986 and is headquartered in Mumbai, India.",strong_buy,1.19048,992.6191,1150.0,850.0,21.0
ELGIEQUIP.NS,Elgi Equipments Limited,Industrials,Specialty Industrial Machinery,18238.3,Mid,578.55,-2.6,578.17,531.52,42.51,Bearish,Bullish,-7.01,20.56,22.12,8.28,-53.67,1.3516,0.044,33.55,3.17,633.85,408.25,-8.72,41.71,-29.99,8.28,2.16,Strong Bull,Recovering,20,7.0,-13.86,0.66,0.8,Falling,Golden Cross,52,-10.7,11.87,29.28,125.1,101.8,1.23,"Elgi Equipments Limited manufactures and sells air compressors and related parts in India, Europe, Australia, the United States, and internationally. It operates through two segments, Air Compressors and Automotive Equipments. The company offers oil lubricated screw and piston air compressors, oil free piston and screw air compressors, rotary and reciprocating air compressors, diesel and electric portable air compressors, railway air compressors, heat recovery systems, and medical air compressors and vacuum pumps, as well as air accessories; air compressor parts, filters and separators, lubricants and fluids, and service kits, and other accessories; and air compressor service. It is also involved in the trading of air compressors, nitrogen systems, and altitude training systems; manufacture and trading of automotive garage equipment, compressed air systems, and vacuum pumps for medical applications; renting of property; and provision of design services. In addition, the company manufactures and trades compressors, hydraulic hammers, and rampi cars. The company serves manufacturing, textile, agriculture, automotive, and construction industries. Elgi Equipments Limited was incorporated in 1960 and is based in Coimbatore, India.",none,,677.4,765.0,636.0,5.0
CASTROLIND.NS,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,18236.45,Mid,184.37,-0.04,183.82,185.57,49.53,Bearish,Bullish,0.35,2.92,-1.49,-13.02,34.35,0.4055,0.319,15.34,1.12,232.43,170.1,-20.68,8.39,-20.62,-13.02,21.58,Strong Bear,Damaged,246,5.0,-0.62,-0.1,1.08,Stable,Death Cross,196,-3.34,-5.77,5.67,37.1,45.9,0.81,"Castrol India Limited manufactures and markets automotive and industrial lubricants in India and internationally. The company offers engine and transmission oils, brake fluids, coolants, cleaners, and greases; EV transmission fluids, thermal fluids, and greases; and brake fluid chain lubricants, fork oils, gear oils, coolants, diesel exhaust fluids, hydraulic fluids, rust preventives, cleaners, and forming oils. The company offers its products under the Castor EDGE, Castrol's MAGNATEC, Castrol GTX, Castrol ON, Castrol Activ, Castrol POWER1, Castrol GO!, Castrol VECTON, Castrol CRB, and Castrol RX brands. It serves automotive, aerospace, Data centre and IT cooling, machinery manufacturing, power generation, oil and gas, robotics, wind, marine, and other industries. The company was founded in 1910 and is based in Mumbai, India. Castrol India Limited operates as a subsidiary of Castrol Limited.",none,,218.8,255.0,200.0,5.0
J&KBANK.NS,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,18191.53,Mid,165.2,0.3,147.4,124.05,67.11,Bearish,Bullish,11.86,42.66,64.71,45.55,-9.57,1.5546,0.484,34.75,3.11,167.15,97.35,-1.17,69.7,-14.26,45.55,45.37,Strong Bull,At High,0,9.0,-2.36,1.86,0.93,Stable,Golden Cross,111,8.17,33.97,71.86,168.9,98.7,1.71,"Jammu and Kashmir Bank Limited provides various banking products and services. The company operates through Treasury Operations, Corporate/Wholesale Banking, Retail Banking, and Other Banking Business segments. It offers savings, current, salary, pension, and NRE and NRO accounts; and term deposits. The company also provides housing, consumer, education, term, car, coaching fee, personal consumption, and skill loans; festival advances; and laptop/PC, smartphone, school education, modular kitchen, Sahafat, solar equipment, and two-wheeler finance services, as well as cash credit schemes, and loans against gold ornaments and jewellery. In addition, it offers commercial vehicle, school bus, passenger bus/mini bus, dastkar, craftsmen, commercial premises, contractor, mini sheep farm establishment, construction equipment, and tourism financing services; Saral financing services to small businessmen; mortgage loans for trade and service sector, loans against property, fair price shop schemes, and start-ups financing services; Karobar cards; guaranteed emergency credit lines; credit guarantee schemes for subordinate debt; asset based agri loans, fruit advances schemes, and Giri finance schemes; and mortgage loan schemes for agricultural produce traders. Further, the company provides government sponsored schemes; life and non-life insurance products; debit and credit cards; and merchant acquiring services. Jammu and Kashmir Bank Limited was incorporated in 1938 and is headquartered in Srinagar, India.",none,,198.0,198.0,198.0,1.0
AETHER.NS,Aether Industries Limited,Basic Materials,Specialty Chemicals,18043.6,Mid,1359.6,-0.93,1193.09,1033.83,69.64,Bullish,Bullish,18.93,23.5,58.07,78.48,17.3,0.941,-0.098,37.69,3.74,1392.5,726.45,-2.36,87.16,-16.03,78.48,10.24,Strong Bull,Recovering,0,8.0,11.1,1.54,1.11,Stable,Golden Cross,156,15.23,14.81,65.23,130.4,43.7,2.98,"Aether Industries Limited produces and sells advanced intermediates and specialty chemicals in India and internationally. It also large-scale manufacturing, contract research and manufacturing services, as well as contract/exclusive manufacturing services. The company serves its products to the chemical industry, including multinational, regional, and domestic companies in the pharmaceuticals, agrochemicals, materials science, textiles, coatings, high-performance photography, additives, and oil and gas industries. It also exports its products. Aether Industries Limited was incorporated in 2013 and is headquartered in Surat, India.",buy,1.6,1238.0,1429.0,1060.0,5.0
PINELABS.NS,PINE LABS LIMITED,Technology,Software - Infrastructure,18014.03,Mid,156.12,-2.33,160.45,195.66,50.66,Bullish,Bearish,9.76,0.1,-34.77,,25.23,1.1807,,46.48,4.11,284.0,134.73,-45.03,15.88,-45.02,,,Strong Bear,Damaged,165,2.0,9.73,-0.75,0.93,Stable,Death Cross,162,6.06,-8.59,-27.61,26.7,94.4,0.28,"Pine Labs Limited, a technology company, provides digital payments and issuing solutions for merchants, consumer brands and enterprises, and financial institutions in India, Malaysia, the United Arab Emirates, Singapore, Australia, the United States, and Africa. It operates through Digital Infrastructure and Transaction Platform, and Issuing and Acquiring Platform segments. The Digital Infrastructure and Transaction Platform segment provides technology platforms under the brand name of Pinelabs, Mosambee, Benow, Setu, Qfix, and Fave to merchants that enables acceptance of instore or online digital payments. These technology platforms and infrastructure allow merchants to accept debit cards, credit cards, prepaid instruments wallets, QR codes, unified payment interface, loyalty points, pay later, online fee collection, etc., as well as provide application programming interface modules to customers for building financial products that facilitates bill payments, credit, and savings to enable purchases made by consumers. It also engages in selling digital checkout points devices. The Issuing and Acquiring Platform segment provides a technology platform to issue, process, and distribute prepaid cards primarily in India and South East Asia. It also monetizes primarily by charging a processing fee from merchants who are utilizing the technology platform and in the case of distribution. The company was incorporated in 1998 and is based in Gurugram, India.",none,,205.75,235.0,155.0,8.0
INDIACEM.NS,The India Cements Limited,Basic Materials,Building Materials,17910.49,Mid,385.3,0.67,388.38,391.51,50.8,Bullish,Bearish,1.26,7.03,-11.48,11.73,23.25,1.0835,0.227,32.65,2.37,485.8,329.75,-20.69,16.85,-28.16,11.73,19.09,Strong Bear,Damaged,120,7.0,-1.08,-0.35,0.72,Falling,Death Cross,10,-2.44,-1.66,-4.32,113.0,83.2,1.36,"The India Cements Limited manufactures and sells cement and cement related products in India. It offers cements under the Conkrete Super King, Coromandel King, Sankar Super Power, Raasi Gold, Halo Super King brands; specialty cements; and ready-mix concrete. The company also engages in the generation of power from windmills and thermal power plants; and provision of freight services, as well as sale of clinker products. The company was incorporated in 1946 and is based in Chennai, India. The India Cements Limited operates as a subsidiary of UltraTech Cement Limited.",none,,440.0,600.0,350.0,4.0
SARDAEN.NS,Sarda Energy & Minerals Limited,Basic Materials,Steel,17900.97,Mid,508.0,1.51,530.18,523.25,42.45,Bearish,Bearish,-4.55,-3.23,-2.41,14.87,-36.62,0.9148,0.409,39.79,2.9,639.75,421.0,-20.59,20.67,-26.15,14.87,55.72,Strong Bear,Damaged,207,5.0,-3.47,-0.06,0.69,Falling,Golden Cross,940,-8.24,-11.91,4.75,106.5,72.9,1.46,"Sarda Energy & Minerals Limited produces and sells steel products in India and internationally. The company product portfolio includes pellets, sponge iron, steel billets and wire rods, ferro alloys, eco-bricks, and HB wires. It is also involved in coal and iron ore mining, as well as operation of hydro, thermal, and solar power plants. Sarda Energy & Minerals Limited was incorporated in 1973 and is headquartered in Raipur, India.",none,,,,,
