Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
APOLLOTYRE.NS,Apollo Tyres Limited,Consumer Cyclical,Auto Parts,26789.82,Large,423.5,-1.09,410.03,444.44,60.48,Bullish,Bullish,9.05,0.63,-14.01,-3.23,-32.34,1.0766,0.153,27.68,2.73,540.5,365.3,-21.65,15.93,-30.27,-3.23,4.06,Strong Bear,Damaged,158,6.0,8.84,-0.51,1.05,Stable,Death Cross,77,8.61,0.43,-5.55,83.5,79.4,1.05,"Apollo Tyres Limited manufactures and sells automotive tires, tubes, and flaps in India and internationally. It offers commercial, passenger vehicles, two-wheelers, industrial, trucks and buses, off highway vehicals, light trucks, agricultural, earthmover, and bicycle tyres. The company provides its products under the Apollo Tyres and Vredestein brands. Apollo Tyres Limited was incorporated in 1972 and is headquartered in Gurugram, India.",buy,2.08696,467.3913,580.0,376.0,23.0
RRKABEL.NS,R R Kabel Limited,Industrials,Electrical Equipment & Parts,26785.64,Large,2368.2,0.63,1960.34,1596.7,77.91,Bullish,Bullish,19.36,70.63,66.0,79.65,-22.7,1.0774,1.537,36.02,3.66,2427.5,1165.0,-2.44,103.28,-20.66,79.65,,Strong Bull,Recovering,0,8.0,-4.18,1.83,0.81,Falling,Golden Cross,165,18.92,70.44,74.47,131.1,42.6,3.08,"R R Kabel Limited manufactures and sells wires and cables, and fast-moving electrical goods in India and internationally. The company offers house wires, industrial wires, low and medium voltage power cables, and special cables. It also provides low smoke zero halogen, heat resistant and flame retardant, and halogen free panel wires; fire survival, LAN and Co-X, submersible and elevator flat, home automation, airfield lighting, HT and LT power, halogen free multi and single core, steel braided, instrumentation, HV and EHV power, braided, control, DC and floating solar, halogen free, data and communication, aluminium flexible, copper flexible, battery, BMS, MODBUS, PROcess field bus, servo and drag chain, flexible single and multicore core, trirated, and auto cables; and braided straps. In addition, the company offers ceiling, table pedestal and wall, exhaust, and industrial fans; panel and down light, bulbs, and streetlights; MCB, DB, and modular switches; and water and room heaters, irons, and coolers, as well as switchgears and other appliances under the RR Signature brand name. Its products are used in residential, commercial, industrial, and infrastructure sectors. The company was formerly known as Ram Ratna Agro-Plast Limited and changed its name to R R Kabel Limited in November 2000. R R Kabel Limited was incorporated in 1995 and is based in Mumbai, India.",strong_buy,1.46154,2081.6924,2650.0,1770.0,13.0
PNBHOUSING.NS,PNB Housing Finance Limited,Financial Services,Mortgage Finance,26640.11,Large,1022.3,1.18,993.35,933.28,53.75,Bullish,Bearish,-5.83,29.09,14.08,-2.84,-28.35,1.5145,0.289,36.4,2.71,1136.0,729.6,-10.01,40.12,-32.03,-2.84,24.17,Bull,Correcting,258,5.0,-15.53,0.39,0.83,Falling,Golden Cross,38,-6.27,28.9,22.54,147.1,135.6,1.08,"PNB Housing Finance Limited operates as a housing finance company in India. It provides loans to individuals and corporate bodies for purchase, construction, repair, and up-gradation of houses/flats/commercial properties, etc.; residential plot loans and loans for NRIs; loan against property, lease rental discounting, and loans for real estate developers; and home loans and fixed deposit products. The company was incorporated in 1988 and is based in Gurugram, India.",strong_buy,1.41667,1192.0834,1350.0,960.0,12.0
SYRMA.NS,Syrma SGS Technology Limited,Technology,Electronic Components,26447.41,Large,1373.0,2.75,1115.94,888.02,79.12,Bullish,Bullish,29.87,75.15,93.42,160.99,-25.64,1.4071,0.247,41.62,3.58,1422.0,507.1,-3.45,170.76,-29.12,160.99,53.25,Strong Bull,Recovering,0,9.0,4.82,2.24,0.85,Stable,Golden Cross,284,29.42,74.96,101.89,205.2,58.5,3.51,"Syrma SGS Technology Limited provides turnkey electronic manufacturing services in India, the United States, Germany, and internationally. The company offers product engineering services, that includes design and development, and verification and validation; phototype manufacturing and platform/ system integration; and original design and manufacturing services. Its product portfolio comprises printed circuit board assemblies; box build, electromechanical assembly, and full-systems integration services, that includes firmware, software loading, validation, testing, and commercial or custom packing, as well as offers products, such as  scanning antenna, transceiver, transponder, disk drives, memory modules, power supplies / adapters, fiber optic assemblies, magnetic induction coils and RFID products, and other electronic products, as well as line tester development services. In addition, the company provides custom magnetic services, including brushless DC motor module for fan consists of brushless DC motor, driver circuit, and control system; electro-mechanicals; critical communication solutions; RFID tags and inlays; and magnetic products comprising custom magnetic chokes, magnetic inductors, and magnetic transformers. It serves automotive, consumer, industrial, healthcare, railways, and IT industries. Syrma SGS Technology Limited was founded in 1978 and is based in Chennai, India.",buy,1.625,1184.6666,1372.0,940.0,24.0
PTCIL.NS,PTC Industries Limited,Industrials,Metal Fabrication,26293.93,Large,17538.0,-2.09,17369.44,16694.28,48.6,Bearish,Bullish,7.73,0.69,0.58,17.74,255.0,0.4237,0.199,34.41,4.06,19851.0,13251.0,-11.65,32.35,-23.21,17.74,,Bull,Correcting,15,7.0,7.5,0.02,1.35,Rising,Golden Cross,790,7.29,0.49,9.04,52.6,24.3,2.16,"PTC Industries Limited manufactures and sells high-precision metal castings in India and internationally. The company offers various materials, including alloy steel, stainless steel, duplex and super duplex, nickel-based alloys, cobalt-based alloys, and nickel aluminum bronze, as well as creep and heat-resistant steels. Its proprietary and licensed processes include RepliCast, RapidCast, and ForgeCAST. It also operates a windmill located in the Kutch district, Gujarat. In addition, the company exports its products to original equipment manufacturers. It serves aerospace, defense, space, marine, energy, and industrial sectors. The company was formerly known as Precision Tools & Castings Private Limited. PTC Industries Limited was incorporated in 1963 and is based in Lucknow, India.",none,,23541.334,25770.0,21500.0,3.0
IRB.NS,IRB Infrastructure Developers Limited,Industrials,Infrastructure Operations,25883.15,Large,21.43,-1.24,21.22,21.59,52.95,Bullish,Bullish,-0.65,3.49,5.57,-11.08,-60.13,0.6047,-0.114,26.21,2.75,25.22,19.15,-15.03,11.91,-22.14,-11.08,14.48,Bear,Correcting,258,4.0,-1.81,0.21,0.7,Falling,Death Cross,425,-1.09,3.3,14.03,66.3,77.6,0.85,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates through Built, Operate and Transfer/Toll Operate and Transfer; InvITs & Related Assets; and Construction segments. The company develops, operates, and maintains road. It also provides invests in units of IRB Infrastructure Trust, IRB InvIT Fund and other related assets. In addition, the company is involved in road Infrastructure, real estate, hospitality, and airport development, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",none,,28.25,34.5,25.0,6.0
SAILIFE.NS,SAI LIFE SCIENCES LIMITED,Healthcare,Diagnostics & Research,25847.94,Large,1217.6,1.31,1126.49,981.67,61.09,Bearish,Bullish,3.55,21.75,38.91,64.89,-49.56,0.9422,0.4385,34.75,3.37,1249.0,736.5,-2.51,65.32,-18.55,64.89,,Strong Bull,Recovering,10,9.0,-3.7,1.12,0.86,Stable,Golden Cross,262,3.1,21.56,47.37,134.7,60.0,2.24,"Sai Life Sciences Limited operates as a contract research, development, and manufacturing organization (CRDMO) in India and internationally. It provides medicinal chemistry, pharmacokinetics, manufacturing, and contract development services. The company was formerly known as SAI Advantium Pharma Limited and changed its name to Sai Life Sciences Limited in July 2006. Sai Life Sciences Limited was incorporated in 1999 and is based in Hyderabad, India.",none,,1275.0,1371.0,1225.0,6.0
AEGISVOPAK.NS,AEGIS VOPAK TERMINALS LTD,Energy,Oil & Gas Equipment & Services,25789.61,Large,232.76,-5.49,208.56,220.39,61.97,Bullish,Bullish,11.97,30.37,-10.7,-5.64,8.06,1.4232,2.299,45.17,4.79,302.0,158.0,-22.93,47.32,-44.9,-5.64,,Bear,Damaged,243,7.0,1.85,-0.24,1.14,Stable,Death Cross,117,11.53,30.17,-2.24,134.3,116.0,1.16,"Aegis Vopak Terminals Limited engages in the business of storage and terminalling facilities for LPG and chemical products in India. The company operates through Gas Terminal Division and Liquid Terminal Division segments. It is involved in the storage and handling of liquified petroleum gas, oil, liquid chemical, petrochemical, gas, petroleum, bitumen, and vegetable oil products. The company was formerly known as Aegis LPG Logistics (Pipavav) Limited and changed its name to Aegis Vopak Terminals Limited in August 2021. Aegis Vopak Terminals Limited was incorporated in 2013 and is based in Mumbai, India.",strong_buy,1.0,293.66666,330.0,240.0,3.0
GILLETTE.NS,Gillette India Limited,Consumer Defensive,Household & Personal Products,25585.91,Large,7852.0,0.1,7851.49,8229.23,52.64,Bullish,Bearish,0.57,-1.87,0.26,-22.34,27.26,0.5948,0.236,25.22,2.17,11500.0,7206.0,-31.72,8.96,-33.93,-22.34,23.42,Strong Bear,Damaged,242,3.0,1.19,0.01,1.09,Stable,Death Cross,158,0.13,-2.06,8.72,33.0,57.0,0.58,"Gillette India Limited engages in the manufacture and sale of grooming and oral care products in India and internationally. It offers shaving system and cartridges, blades, toiletries, razors, and other components. The company also offers toothbrushes and oral care products. In addition, the company provides body shaving and trimming; skin care; and shaving gel, shaving cream & after shave; and female grooming products under the Venus brand name. The company sells its products primarily under the GilletteLabs, SkinGuard Sensitive, Fusion5, MACH3, Disposable Razor, Guard3, and Styler brand names. Gillette India Limited markets and sells its products through mass merchandisers, grocery stores, membership club stores, drug stores, department stores, and high frequency stores. The company was incorporated in 1984 and is based in Mumbai, India.",none,,,,,
TATAELXSI.NS,Tata Elxsi Limited,Technology,Software - Application,25392.91,Large,4076.1,-0.95,4199.27,4757.67,44.7,Bearish,Bearish,-4.11,-2.09,-17.24,-35.67,7.01,1.1063,0.298,29.63,2.56,6439.5,3926.1,-36.7,3.82,-37.67,-35.67,-17.61,Strong Bear,Damaged,245,5.0,-3.41,-0.58,0.94,Stable,Death Cross,428,-4.56,-2.28,-8.77,98.7,143.8,0.69,"Tata Elxsi Limited provides product design and engineering, systems integration, and support services in India, the United States, Europe, and Internationally. The company operates through two segments, Systems Integration and Support, and Software Development and Services. It offers AIVA, an AI-based video analytics platform that automates video tagging, object detection, content indexing, and metadata generation; and iCX, a SaaS-based solution for automating, monitoring, and managing CPEs. It also provides QoEtient, a platform for video streaming services; TEPlay, an OTT/IPTV platform; Neuron, an autonomous network platform for telco operators; and uLike, a platform for AI-powered content recommendation engine. In addition, it offers TETHER, a cloud-based platform for vehicle connectivity; eMobility HILS, a scalable solution for validating electric vehicle systems; Robo-Taxi, a platform for autonomous ride-hailing; AVENIR, a platform for real-time data processing, validation, and integration for software defined vehicles; AutonomAI, an AI-driven platform for self-driving capabilities; and MOBIUS+, a blockchain-powered solution. Further, it provides TEDREG, a regulatory intelligence platform for compliance management; Digital Health Platform, a customizable platform for remote patient monitoring, virtual consultations, and personalized health insights; TEngage, a digital health platform for patient engagement tools with customizable workflows, interactive communication channels, and performance tracking dashboards; TEDAX Big Data, an AI-driven analytics platform; and TEcare, a care management platform for multi-channel support and care plan customization. It serves automotive, broadcast and media, communications, off-highway equipment, healthcare and life sciences, appliances and consumer electronics, rail, semiconductor, and aerospace industries. The company was incorporated in 1989 and is headquartered in Bengaluru, India.",none,,4314.067,5135.0,3350.0,15.0
MSUMI.NS,Motherson Sumi Wiring India Limited,Consumer Cyclical,Auto Parts,25074.31,Large,37.81,-1.51,38.99,41.3,46.1,Bullish,Bearish,-3.84,2.24,-15.79,-5.6,1.24,1.0466,0.06,30.59,2.75,53.59,35.7,-29.45,5.91,-31.05,-5.6,0.45,Strong Bear,Damaged,120,6.0,-4.59,-0.52,0.91,Stable,Death Cross,74,-4.28,2.05,-7.33,103.5,102.1,1.01,"Motherson Sumi Wiring India Limited engages in the manufacture and sale of components to automotive original equipment manufacturers in India and internationally. The company provides wiring harness solutions to original equipment manufacturers; and manufactures, assembles, delivers integrated electrical and electronic distribution systems for power supply and data transfer across vehicle types. The company also provides integrated electrification solutions for vehicles with alternative powertrains, including high-voltage wire harnesses; and develops solutions for internal combustion engine vehicles, as well as electric and hybrid vehicles. In addition, it offers digital assembly boards, color detection systems, component presence sensors, and online work instructions. Further, the company manufactures wiring harnesses products for passenger cars; two-wheelers and recreational vehicles; heavy, medium, and light-duty commercial vehicles; motorcycles and three-wheelers; multi-utility vehicles; farm and material-handling equipment; and off-highway vehicles. Additionally, it offers specialized wiring harnesses for consumer durables, office automation equipment, medical diagnostic equipment, and other electrical and electronic equipment. The company was incorporated in 2020 and is headquartered in Noida, India.",buy,1.53846,49.15385,60.0,39.0,13.0
MTARTECH.NS,MTAR Technologies Limited,Industrials,Specialty Industrial Machinery,24982.94,Large,8122.0,-2.08,6777.8,4350.7,58.85,Bullish,Bullish,2.15,130.39,252.21,379.77,8.25,1.6154,1.088,57.8,6.26,8714.0,1390.5,-6.79,484.11,-21.91,379.77,63.22,Strong Bull,Recovering,2,7.0,-41.31,4.36,1.11,Stable,Golden Cross,194,1.71,130.2,260.68,280.6,42.6,6.59,"MTAR Technologies Limited manufactures and sells high precision, heavy equipment, components, and machines in India and internationally. The company offers space solutions comprising liquid propulsion engines; cryogenic engines, including turbo pumps, booster pumps, gas generators, and injector heads; and electro-pneumatic modules. It also provides mechanical subsystems and systems integration for the defence and aerospace sectors; concaves, body slips, anchors, quick-change systems, packers, mandrels, pumps, jar components, and whipstock assemblies; and fuel machining heads, drive mechanisms, bridge and column assemblies, coolant channel assemblies, and others. In addition, the company manufactures and fabricates critical assemblies; and ball and roller screws for use in various applications, such as defence, nuclear power reactors, aerospace, medical equipment, missiles, and CNC Machines.MTAR Technologies Limited was founded in 1969 and is based in Hyderabad, India.",strong_buy,1.0,7358.25,10007.0,3650.0,4.0
ACC.NS,ACC Limited,Basic Materials,Building Materials,24964.44,Large,1329.4,-1.51,1375.75,1575.85,43.83,Bullish,Bearish,-3.27,-3.21,-23.81,-27.36,-29.83,1.1474,0.264,21.63,2.0,2028.8,1251.7,-34.47,6.21,-37.32,-27.36,-9.08,Strong Bear,Damaged,248,4.0,-2.2,-1.1,0.75,Falling,Death Cross,435,-3.71,-3.4,-15.34,76.2,113.0,0.67,"ACC Limited engages in the manufacture and sale of cement and ready-mix concrete in India. It operates in Cement and Ready Mix Concrete segments. The company provides gold and silver range of cement; ready mixed concrete value-added products; and bulk cement. It also offers construction chemicals, such as ACC LeakBlock, an integral waterproofing compound used in concrete and plaster while constructing houses; ACC LeakBlock WaterProof Plaster - LB 101, a ready-to-use cementitious waterproof mortar for internal and external plaster applications; and tile adhesives under the ACC Xtra Strong brand used for wet-on-wet fixing of medium sized tiles for internal walls and floors, and external floor applications, as well as an adhesive paste for fixing tiles on floor and wall. In addition, the company provides ready-to-use and waterproof plasters, thin bed joining mortars, grey cement-based tile adhesives, and shrinkage compensated and flowable precision cementitious grout under ACC Suraksha brand; and EcoMaxx, a green concrete with lower embodied carbon footprint for various structural components, such as foundations, columns, beams, external or internal walls, driveways, walkways, etc. It distributes its products through a network of dealers, retailers, individual home builder, contractors, big housing contractors, infrastructure companies, and government department. The company was formerly known as The Associated Cement Companies Limited and changed its name to ACC Limited in September 2006. ACC Limited was incorporated in 1936 and is headquartered in Ahmedabad, India. ACC Limited operates as a subsidiary of Ambuja Cements Limited.",buy,2.48276,1698.2413,2447.0,1200.0,29.0
ACMESOLAR.NS,ACME SOLAR HOLDINGS LTD,Utilities,Utilities - Renewable,24812.02,Large,351.3,0.41,310.74,272.31,65.09,Bearish,Bullish,16.87,42.59,51.05,38.57,97.93,0.2905,0.2975,39.52,4.14,364.8,195.9,-3.7,79.33,-37.59,38.57,,Strong Bull,Recovering,12,9.0,2.67,1.29,1.14,Stable,Golden Cross,53,16.42,42.4,59.51,94.6,32.5,2.91,"ACME Solar Holdings Limited, a solar independent power producing company, engages in developing, building, owning, operating, and maintaining utility scale grid connected solar power projects in India. The company owns and operates solar energy projects with installed capacity of 2540 MW; and develops and constructs solar energy projects with capacity of 3780 MW. It is also involved in the wind power and hybrid power generation business. In addition, the company provides engineering, procurement, and construction services, as well as operation and maintenance services. It serves central and state government-backed entities. The company was founded in 2003 and is based in Gurugram, India. ACME Solar Holdings Limited is a subsidiary of ACME Cleantech Solutions Limited.",strong_buy,1.0,358.2,410.0,329.0,10.0
CRAFTSMAN.NS,Craftsman Automation Limited,Consumer Cyclical,Auto Parts,24704.17,Large,9445.5,-0.8,8631.54,7535.53,60.84,Bullish,Bullish,8.66,37.79,34.19,79.71,-62.56,1.0772,0.271,36.67,3.55,9938.0,5194.0,-4.96,81.85,-19.37,79.71,40.19,Strong Bull,Recovering,2,8.0,-3.94,0.93,0.93,Stable,Golden Cross,280,8.22,37.6,42.65,138.0,46.9,2.94,"Craftsman Automation Limited operates as an engineering company in India. It operates through Powertrain, Aluminium Products, and Industrial & Engineering segments. The Powertrain segment manufactures engine parts, including cylinder blocks and cylinder heads, camshafts, transmission parts, gear box housings, turbo charges, and bearing caps. The Aluminium Products segment offers crank case and cylinder blocks for two wheelers, and engine and structural parts for passenger vehicles; gear box housings for heavy commercial vehicle; and aluminium casting products for power transmission applications. The Industrial & Engineering segment provides stationary racking for warehouses, V-stores, roll form products, and automated storage and retrieval systems; and SPM and material handling products, gears and gear boxes, tool rooms, mould bases, and sheet metals. The company offers metal and metal products; electricals or electronic machinery, railway or tramway locomotives, rolling stock, railway or tramway fixtures and fittings, and mechanical appliances; machining services; trades in marine engines, and hoists and cranes; and cast-iron products for stationary engines. It serves commercial vehicles, special utility vehicles, tractors, off-highway vehicles, two-wheelers, passenger vehicles, power transmission and distribution, automotive, foundries, railways, textile and printing machines, industrial engineering, fast moving consumer goods, e-commerce, food and beverages, logistics, pharmaceuticals, and electronics sectors. The company also exports its products. Craftsman Automation Limited was incorporated in 1986 and is based in Coimbatore, India.",none,,9161.875,11000.0,7750.0,8.0
KPIL.NS,Kalpataru Projects International Limited,Industrials,Engineering & Construction,24584.41,Large,1439.6,-0.01,1279.54,1205.52,73.57,Bullish,Bullish,13.09,34.42,24.01,20.54,80.45,0.8975,0.373,29.6,3.21,1479.6,1007.1,-2.7,42.95,-22.55,20.54,40.18,Strong Bull,Recovering,0,8.0,1.62,0.81,1.06,Stable,Golden Cross,40,12.65,34.22,32.47,98.2,60.6,1.62,"Kalpataru Projects International Limited provides engineering, procurement, and construction (EPC) services for power transmission and distribution, buildings and factories, water, railways, oil and gas, and urban infrastructure sectors in India and internationally. The company operates in Engineering, Procurement and Construction; Developmental Project; and Others segments. It designs, tests, procures, fabricates, erects, installs, and commissions power transmission lines, substations, and underground cable works; executes civil works, design and build composite works, structural works, finishing works, utility installations, and area development for buildings and factories; and designs and builds water intake, pipeline installation, treatment, storage, supply, distribution, and operation and maintenance of water projects. The company also offers services under its railway arm, including overhead electrification, traction substations, station buildings, railway track laying, earthwork, workshops, signaling and telecommunication, power systems, and civil works with railway networks and projects; and EPC services for the design and construction of highways, bridges and flyovers, airports, metro rail corridor stations and transit terminals and hubs, as well as undertakes EPC contracting for cross-country pipelines, terminals, and gas gathering stations for the oil and gas sectors. In addition, it is involved in agri-storage infrastructure with value added services, such as testing and certification, collateral management, pest control activities, preservation, maintenance, and security services, as well as management and operation of warehouses; and operates biomass power generation plants. The company was formerly known as Kalpataru Power Transmission Limited and changed its name to Kalpataru Projects International Limited in May 2023. Kalpataru Projects International Limited was incorporated in 1981 and is based in Mumbai, India.",strong_buy,1.05263,1529.3684,1764.0,1249.0,19.0
CUPID.NS,Cupid Limited,Consumer Defensive,Household & Personal Products,24471.48,Large,181.99,1.22,133.96,91.42,91.26,Bullish,Bullish,45.95,128.63,106.17,898.96,25.43,0.7227,0.344,55.79,3.61,182.7,18.54,-0.39,881.61,-28.25,898.96,314.72,Strong Bull,At High,0,11.0,3.07,1.9,0.54,Falling,Golden Cross,285,45.51,128.44,114.64,213.6,-113.0,-1.89,"Cupid Limited designs, manufactures, markets, and exports male and female condoms in India. The company offers water based lubricant jellies; in vitro diagnostic kits, including rapid diagnostic, viral transport medium, typhoid antibody, syphilis antibody, HIV 1 and 2 kit antibody, dengue IgG/IgM, malaria Pf-Pv and Pf-PAN antigen, hepatitis B (HbsAg) antigen, hepatitis C (HCV) antibody, pregnancy detection testing kit, LH ovulation testing kit, and dengue NS1 testing kit; and personal care products including deodorants, perfumes, toilet sanitizers, menstrual cups, petroleum jelly, hair and body oils, and hair removal sprays. It also exports its products to countries in Africa, Europe, Asia-Pacific, North America, Middle East, and South America. The company was formerly known as Cupid Condom Limited and changed its name to Cupid Limited in January 2006. The company was incorporated in 1993 and is based in Nashik, India.",none,,,,,
AWL.NS,AWL Agri Business Limited,Consumer Defensive,Packaged Foods,23774.31,Large,183.82,-1.75,191.77,215.92,41.05,Bearish,Bearish,-4.29,-3.81,-22.77,-30.03,1.33,0.7747,-0.161,28.11,3.1,286.0,171.19,-35.73,7.38,-38.57,-30.03,-25.23,Strong Bear,Damaged,240,4.0,-3.02,-0.81,0.82,Falling,Death Cross,457,-4.73,-4.01,-14.3,55.3,93.9,0.59,"AWL Agri Business Limited, a fast-moving consumer goods food company, provides kitchen commodities in India and internationally. It operates through Edible Oils, Food & FMCG, and Industry Essentials segments. The company offers soyabean, palm, sunflower, rice bran, mustard, groundnut, cottonseed, olive, and blended oil; specialty fats, noodles, snacks, bakery and dairy products, ready-to-eat meals, animal feed, and lauric products. It also provides basic oleochemicals, such as stearic acids, soap noodles, palmitic acids, lauric and mystic acid, distilled fatty acid, oleic acids, fatty alcohol, double fractionated stearin, and glycerin; food emulsifiers, polymer additives, agrochemical, lubricants and oilfield additives, and alkoxylates, as well as other specialty oleochemicals for Ink, paints and coating, and home and personal care products; lecithin; and de-oiled cakes that are used as livestock feeds. In addition, the company offers wheat flour, rice, pulses, sugar, besan, poha, rawa, suji, soya chunks, sattu, soya flour, soya nuggets, soya flakes, and soya bari; and soaps, handwash, and sanitizers. Further, it manufactures packaging products. The company provides its products under the Fortune, King's, Aadhar, Bullet, Raag, Alpha, Jubilee, Avsar, Golden Chef, Fryola, Kohinoor, Charminar, Tops, Trophy, and Alife brand names, as well as e-commerce channels. The company was formerly known as Adani Wilmar Limited and changed its name to AWL Agri Business Limited in March 2025. AWL Agri Business Limited was incorporated in 1999 and is headquartered in Ahmedabad, India. AWL Agri Business Limited is a subsidiary to Lence Pte. Ltd.",none,,267.33334,340.0,190.0,6.0
FORCEMOT.NS,Force Motors Limited,Consumer Cyclical,Auto Manufacturers,23743.62,Large,18020.0,-2.72,19327.51,18798.07,42.97,Bullish,Bearish,-10.85,-16.52,4.14,29.61,-20.54,1.8955,0.517,52.61,3.89,26450.0,13627.0,-31.87,32.24,-33.68,29.61,151.19,Bear,Damaged,90,7.0,-5.34,0.08,0.92,Stable,Golden Cross,333,-11.3,-16.71,12.6,168.3,109.1,1.54,"Force Motors Limited, an integrated automobile company, designs, develops, manufactures, and sells a range of automotive components, aggregates, and vehicles in India. The company provides passenger vehicles, ambulances, school buses, and delivery van; small commercial, light commercial, multi utility vehicles, special vehicles, and spare parts; special utility vehicles, which include off-roaders/recreation vehicles and military vehicles; and agricultural tractors. Its product portfolio consists of urbania, a ground-up modular monocoque van platform for shared urban mobility; traveller, a platform that caters to passenger transport, cargo delivery, ambulances, and school buses; monobus; trax, a rugged utility vehicle platform for rural and last mile transport; special application vehicles; gurkha off-road vehicle; and electric vehicles. In addition, the company offers shared mobility solutions, commercial fleets, specialized transport, and defense solutions. It exports its products to various countries in the Middle East, Asia, Latin America, and Africa. The company was incorporated in 1958 and is based in Pune, India. Force Motors Limited operates as a subsidiary of Jaya Hind Industries Pvt. Ltd.",none,,,,,
IGL.NS,Indraprastha Gas Limited,Utilities,Utilities - Regulated Gas,23706.23,Large,169.33,-0.24,163.88,175.46,58.57,Bullish,Bullish,5.51,8.11,-11.96,-15.48,-31.27,0.9708,0.494,26.21,2.52,229.0,141.74,-26.06,19.47,-34.44,-15.48,-8.7,Strong Bear,Damaged,250,5.0,2.81,-0.46,0.86,Stable,Death Cross,145,5.07,7.91,-3.5,88.1,105.3,0.84,"Indraprastha Gas Limited distributes and sells natural gas in India. It supplies compressed natural gas (CNG) to the transport sector; and piped natural gas to domestic, industrial, and commercial sectors. The company operates CNG stations, as well as steel pipeline and MDPE networks. It serves households; hotels, restaurants, malls, commercial complexes, educational/religious institutions, and hospitals; and metal, textiles, food and beverages, pharmaceuticals, chemical, auto and ancillary, and packaging industries. The company was incorporated in 1998 and is headquartered in New Delhi, India.",buy,1.7,194.73334,255.0,120.0,30.0
NEULANDLAB.NS,Neuland Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,23224.67,Large,18102.0,5.1,16314.72,14906.88,68.49,Bullish,Bullish,8.02,50.91,14.58,47.69,-48.57,0.9118,-0.321,42.65,3.13,19747.0,11500.0,-8.33,57.41,-36.21,47.69,88.08,Strong Bull,Correcting,160,8.0,-8.95,0.34,0.68,Falling,Golden Cross,35,7.58,50.72,23.04,92.7,32.2,2.88,"Neuland Laboratories Limited engages in the manufacture and sale of active pharmaceutical ingredients (APIs) in India, Europe, the United States, and internationally. It also provides custom manufacturing solutions, as well as peptide synthesis services. Neuland Laboratories Limited was incorporated in 1984 and is headquartered in Hyderabad, India.",none,,20972.0,22913.0,19550.0,4.0
CARBORUNIV.NS,Carborundum Universal Limited,Industrials,Conglomerates,23093.53,Large,1212.3,0.07,1028.88,946.73,72.38,Bullish,Bullish,14.65,60.16,43.17,29.95,40.16,0.9968,0.307,34.41,4.53,1306.9,735.2,-7.24,64.89,-25.14,29.95,2.13,Strong Bull,Recovering,2,5.0,-5.4,1.25,1.06,Stable,Golden Cross,29,14.21,59.96,51.64,140.0,92.1,1.52,"Carborundum Universal Limited, together with its subsidiaries, manufactures and sells abrasives, ceramics, and electrominerals in India and internationally. It operates through three segments: Surface Engineering, Technical Ceramics and Super Refractory Solutions, and Electrominerals. The company offers super, bonded and coated abrasives, cutting and grinding, metal working fluids, and power tools; and electro minerals, such as alumina, carbides, zirconia, and grit powders. It also provides industrial ceramics for applications in mining and mineral processing, power and energy systems, mobility, semiconductors and electronics, and aerospace and defence; and manufactures super refractories, including dense bonded, insulating bonded, monolithics, pre-cast prefired components, acid-resistant liners comprising carbon bricks, advanced composites, specialty screeding and coatings, polymer concrete cells, and structural composites, including piping for abrasion resistance; and graphene, phase change materials, high-purity silicon carbide, and specialty polymers. In addition, the company offers IT infrastructure facility management, software application development, remote infrastructure management, and IT security management services; and operates gas-based power generation facility. Carborundum Universal Limited was incorporated in 1954 and is based in Chennai, India.",none,,960.1667,1032.0,870.0,6.0
RUBICON.NS,RUBICON RESEARCH LIMITED,Healthcare,Drug Manufacturers - General,22872.29,Large,1388.3,0.85,1098.52,846.84,70.93,Bullish,Bullish,46.98,83.29,116.3,,539.02,0.4777,,46.23,5.53,1415.0,570.75,-1.89,143.24,-17.1,,,Strong Bull,At High,0,7.0,19.22,2.52,1.46,Rising,Golden Cross,157,46.54,83.09,124.76,150.6,-10.1,-14.91,"Rubicon Research Limited operates as a specialty pharmaceutical company in India, the United States, and internationally. Its primary proprietary technologies for drug delivery comprising RubiSRL for the formulation of sustained release liquids using a combination of ion exchange and membrane diffusion controlled-release technologies; and RubiReten, a gastro-retentive system for drugs with poor solubility and a limited window of absorption. The company develops products in the areas of analgesics/pain management, hypokalemia, gastrointestinal, cardiovascular, skeletal muscle relaxants, metabolic, central nervous system, nicotine replacement therapy, and immunosuppressant. The company was incorporated in 1999 and is based in Mumbai, India.",none,,1175.0,1190.0,1160.0,2.0
