Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
KANSAINER.NS,Kansai Nerolac Paints Limited,Basic Materials,Specialty Chemicals,17508.67,Mid,216.5,0.21,208.98,218.63,57.99,Bearish,Bullish,-2.46,16.65,-5.09,-11.42,-57.77,0.8252,0.293,26.13,2.76,264.0,157.91,-17.99,37.1,-38.07,-11.42,-6.25,Strong Bear,Correcting,167,4.0,-8.01,-0.19,0.41,Falling,Death Cross,422,-3.36,18.33,4.17,50.1,59.0,0.85,"Kansai Nerolac Paints Limited manufactures and supplies paints, varnishes, enamels, and lacquers in India. It offers interior and exterior wall paints, wood coatings, metal enamel paints, and ancillary paints, as well as adhesives and waterproofing products; interior textures; general industrial, powder, coil, automotive, auto refinish, and floor coatings; wood finishes, waterproofing solutions, and construction chemicals; and decorative and soldier paints. The company also provides painters, background check, guidance, color consultation, on-site sanitation, quotation, and color selection tools services. It serves residential, commercial, retail, industrial, governmental, and institutional customers, as well as automotive, consumer durables, machinery, equipment, and structural industries. The company was formerly known as Goodlass Nerolac Paints Limited and changed its name to Kansai Nerolac Paints Limited in April 2006. The company was incorporated in 1920 and is headquartered in Mumbai, India. Kansai Nerolac Paints Limited is a subsidiary of Kansai Paint Co., Ltd.",buy,2.35294,246.23529,302.0,191.0,17.0
J&KBANK.NS,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,17332.61,Mid,157.4,2.83,136.52,118.12,69.88,Bullish,Bullish,19.2,25.51,54.54,49.95,-27.25,1.5478,0.48,35.35,3.29,158.83,97.35,-0.9,61.68,-14.26,49.95,43.73,Strong Bull,At High,0,8.0,10.7,1.54,0.85,Stable,Golden Cross,96,18.3,27.19,63.8,178.9,105.9,1.69,"Jammu and Kashmir Bank Limited provides various banking products and services. The company operates through Treasury Operations, Corporate/Wholesale Banking, Retail Banking, and Other Banking Business segments. It offers savings, current, salary, pension, and NRE and NRO accounts; and term deposits. The company also provides housing, consumer, education, term, car, coaching fee, personal consumption, and skill loans; festival advances; and laptop/PC, smartphone, school education, modular kitchen, Sahafat, solar equipment, and two-wheeler finance services, as well as cash credit schemes, and loans against gold ornaments and jewellery. In addition, it offers commercial vehicle, school bus, passenger bus/mini bus, dastkar, craftsmen, commercial premises, contractor, mini sheep farm establishment, construction equipment, and tourism financing services; Saral financing services to small businessmen; mortgage loans for trade and service sector, loans against property, fair price shop schemes, and start-ups financing services; Karobar cards; guaranteed emergency credit lines; credit guarantee schemes for subordinate debt; asset based agri loans, fruit advances schemes, and Giri finance schemes; and mortgage loan schemes for agricultural produce traders. Further, the company provides government sponsored schemes; life and non-life insurance products; debit and credit cards; and merchant acquiring services. Jammu and Kashmir Bank Limited was incorporated in 1938 and is headquartered in Srinagar, India.",none,,198.0,198.0,198.0,1.0
PINELABS.NS,PINE LABS LIMITED,Technology,Software - Infrastructure,17289.6,Mid,150.57,3.71,164.33,202.18,45.78,Bullish,Bearish,-3.3,-12.11,-37.95,,549.28,1.1523,,47.13,5.29,284.0,134.73,-46.98,11.76,-45.02,,,Strong Bear,Damaged,150,2.0,0.74,-0.81,0.85,Stable,Death Cross,147,-4.2,-10.43,-28.69,16.1,94.7,0.17,"Pine Labs Limited, a technology company, provides digital payments and issuing solutions for merchants, consumer brands and enterprises, and financial institutions in India, Malaysia, the United Arab Emirates, Singapore, Australia, the United States, and Africa. It operates through Digital Infrastructure and Transaction Platform, and Issuing and Acquiring Platform segments. The Digital Infrastructure and Transaction Platform segment provides technology platforms under the brand name of Pinelabs, Mosambee, Benow, Setu, Qfix, and Fave to merchants that enables acceptance of instore or online digital payments. These technology platforms and infrastructure allow merchants to accept debit cards, credit cards, prepaid instruments wallets, QR codes, unified payment interface, loyalty points, pay later, online fee collection, etc., as well as provide application programming interface modules to customers for building financial products that facilitates bill payments, credit, and savings to enable purchases made by consumers. It also engages in selling digital checkout points devices. The Issuing and Acquiring Platform segment provides a technology platform to issue, process, and distribute prepaid cards primarily in India and South East Asia. It also monetizes primarily by charging a processing fee from merchants who are utilizing the technology platform and in the case of distribution. The company was incorporated in 1998 and is based in Gurugram, India.",none,,205.14285,235.0,155.0,7.0
KAJARIACER.NS,Kajaria Ceramics Limited,Industrials,Building Products & Equipment,17238.04,Mid,1082.3,0.49,1076.44,1063.65,49.26,Bearish,Bearish,1.65,12.98,3.72,5.91,-63.71,0.9738,0.488,30.45,2.6,1321.9,869.6,-18.13,24.46,-31.84,5.91,-4.21,Bull,Correcting,217,6.0,-2.68,0.12,0.43,Falling,Golden Cross,31,0.75,14.67,12.98,91.2,70.8,1.29,"Kajaria Ceramics Limited manufactures, sells, and distributes ceramic and vitrified wall and floor tiles under the Kajaria, GresBond, and Eternity brands in India and internationally. The company operates through Tiles and Others segments. It offers ceramic wall and floor tiles, polished vitrified tiles, glazed vitrified tiles, grestough floor tiles, tile adhesives, epoxy and unsanded grout, and tile cleaners. The company also manufactures and sells sanitary ware and faucets; and trades plywood and laminates. It serves homeowners, architects, interior designers, developers, contractors, and other sectors. Kajaria Ceramics Limited was incorporated in 1985 and is headquartered in New Delhi, India.",buy,2.18519,1259.3704,1600.0,912.0,27.0
CIEINDIA.NS,CIE Automotive India Limited,Consumer Cyclical,Auto Parts,17097.86,Mid,450.7,3.35,454.99,440.69,48.86,Bearish,Bearish,-1.11,-1.12,10.2,1.56,-69.86,1.0074,0.4473,28.69,3.09,526.0,381.1,-14.32,18.26,-19.57,1.56,1.22,Bull,Correcting,76,6.0,-0.74,0.36,0.87,Stable,Golden Cross,80,-2.01,0.57,19.46,116.4,103.4,1.13,"CIE Automotive India Limited produces and sells automotive components to original equipment manufacturers and other customers in India, Europe, and internationally. It offers forgings, such as crankshafts, CV joints, knuckles, diff Casw, and spindles; gears, including gears and shafts, e-drive components, flanges/end yokes, and clutch hubs; composites comprising front lid, wind shield-electric-3WH, electric box top tray, and front bumper; and crankcase, pump housing, and brake panel aluminum products. The company also provides iron castings, such as differential, turbine, and axle housings, as well as gear carriers; hard and soft magnets; and stampings, including chassis and structural parts, BIW panels and assemblies, cross car beam, safety assemblies, and fuel tanks. In addition, it offers stub axle as forged and machined, steering shaft, wheel hubs, steering yokes, constant velocity joints, steel metal stamping, components and assemblies; turbo chargers housing; axle and transmission parts; and engine gear, timing gear, and drive shafts. The company's products are used in cars, utility vehicles, light commercial vehicles, tractors, medium and heavy commercial vehicles, off road vehicles, and two-wheelers. The company was formerly known as Mahindra CIE Automotive Limited and changed its name to CIE Automotive India Limited in June 2023. The company was incorporated in 1999 and is based in Pune, India. CIE Automotive India Limited is a subsidiary of Participaciones Internacionales Autometal, Dos S.L.",none,,532.4,620.0,465.0,5.0
FSL.NS,Firstsource Solutions Limited,Technology,Information Technology Services,17089.81,Mid,247.55,0.22,248.73,278.4,46.34,Bearish,Bullish,3.22,13.56,-25.83,-32.48,-79.08,1.1883,0.202,43.14,4.49,403.8,202.0,-38.69,22.55,-46.29,-32.48,26.33,Strong Bear,Damaged,251,4.0,-1.3,-0.6,0.67,Falling,Death Cross,112,2.32,15.24,-16.57,101.3,135.1,0.75,"Firstsource Solutions Limited provides tech-enabled business processes in India, the United Kingdom, the United States, the United Arab Emirates, and internationally. It operates through Healthcare; Banking and Financial Services; Communication, Media and Technology; and Diverse Industries segments. The company offers various banking and financial services and solutions, including customer acquisition, onboarding, transaction processing and payments, disputes and complaints, servicing, bereavement and power of attorney, fraud and financial crime, and account closure; lending services, such as origination, post-closing, title, settlement, and quality control and due diligence services; and collections. It also provides health plan services comprising claims operations, enrollment and billing, customer service, care coordination, credential provider, data and network management, benefit coding, maintenance, coverage, Medicaid enrollment, prior authorization, medical coding, denial management and prevention, patient billing and collections, and receivables management; and communication services, such as sales and retention, tech ops, receivables and collections management, and generative AI. In addition, it offers media/edtech solutions, such as content development and enrichment, learner support, student pre-registration and enrollment, and digital collections; and other services for retention and loyalty, meter-to-cash operations, crisis/contingency management, smart meter conversions, debt management, and complaints handling industries; and consulting services. It serves banking and financial services, healthcare, communications, media and technology, retail, energy, and utilities sectors. The company was formerly known as ICICI Onesource Limited and changed its name to Firstsource Solutions Limited in November 2006. The company was incorporated in 2001 and is based in Mumbai, India. Firstsource Solutions Limited is a subsidiary of RPSG Ventures Limited.",none,,293.85715,340.0,225.0,14.0
JSWCEMENT.NS,JSW CEMENT LIMITED,Basic Materials,Building Materials,17083.56,Mid,127.37,2.19,125.57,127.65,51.22,Bearish,Bullish,4.19,5.6,13.43,,652.17,1.0877,0.7674,31.95,3.12,162.15,106.65,-21.45,19.43,-32.14,,,Strong Bear,Damaged,201,4.0,2.32,0.42,1.21,Rising,Death Cross,177,3.29,7.29,22.69,118.9,127.3,0.93,"JSW Cement Limited manufactures and sells cement and cement-related products under the JSW Cement brand in India. The company offers Portland slag, ordinary Portland, composite, environment-friendly, Portland pozzolana, and water-repellant cement products. It also provides construction chemicals comprising precision steel grouts, mortars, and waterproofing compounds, as well as tile adhesives, grouts, and cleaners; cementitious materials, including ground granulated blast furnace slag (GGBS) and microfine GGBS; aggregates consisting of screened slag; ready-mix concrete under the JSW Concrete brand; and clinkers. In addition, the company offers concrete laboratory testing services. It sells its products through a network of dealers and sub-dealers, as well as warehouses. The company was incorporated in 2006 and is headquartered in Mumbai, India. JSW Cement Limited is a subsidiary of Adarsh Advisory Services Private Limited.",buy,1.625,148.46667,175.0,125.0,15.0
EMAMILTD.NS,Emami Limited,Consumer Defensive,Household & Personal Products,17058.42,Mid,390.8,1.13,419.32,477.05,37.18,Bullish,Bearish,-7.94,-9.8,-23.91,-31.05,2.66,0.6657,0.154,25.89,2.85,634.2,376.4,-38.38,3.83,-37.37,-31.05,1.79,Strong Bear,Damaged,211,3.0,-4.67,-0.92,0.83,Falling,Death Cross,380,-8.84,-8.11,-14.65,44.7,86.5,0.52,"Emami Limited manufactures and markets personal and healthcare products in India and internationally. The company offers antiseptic cream, body lotion, prickly heat powder, petroleum jelly, soaps, aloe vera gel, and all-season cream under the BoroPlus brand; oil and cool talc products under the Navratna brand; and ayurvedic products for pain management, immunity, digestive health, and bone and joint health, as well as healthcare products comprising hair growth vitalizers, skin elixirs, organic apple cider vinegar, cough syrup, herbal tea, health juices, honey, and herb tablets under the Zandu brand. It also provides oils, conditioners, shampoos, and ayurvedic capsules under the Kesh King brand; brightening creams, and brightening and oil clear face washes for men under the Smart And Handsome brand; balms under the Mentho Plus brand; hair oils under the Emami 7 Oils in One brand; prickly heat powders under the Dermicool brand; moisturising creams and body lotions under the Creme 21 brand; deodorants, eau de toilettes, shampoos, face washes, and shower gels under the HE brand; and body sprays and perfumes, beard and shaving products, body and hair care products, face washes, gift sets, and tools and accessories under The Man Company brand. In addition, the company offers face serums, oil shots, powder face washes, and hair and pure oils under the Brillare brand; hair colors under the Emami Diamond Shine brand; talc under the Emami Golden Beauty brand; herbal fairness cream under the Emami Naturally Fair brand; cold cream under the Emami Malai Kesar Cold Cream brand; and deep moisturizing cream under the Emami Pure Glow brand. Emami Limited was founded in 1974 and is headquartered in Kolkata, India.",buy,1.65217,545.0455,675.0,415.0,22.0
PSB.NS,Punjab & Sind Bank,Financial Services,Banks - Regional,17043.6,Mid,24.02,2.65,24.22,27.4,50.96,Bullish,Bearish,-0.25,-1.31,-12.94,-27.61,-31.09,1.4998,0.492,30.37,2.73,33.55,20.5,-28.41,17.17,-37.6,-27.61,-7.42,Strong Bear,Damaged,247,5.0,0.19,-0.43,0.66,Falling,Death Cross,425,-1.15,0.37,-3.68,129.9,157.2,0.83,"Punjab & Sind Bank provides various banking and financial products and services in India. It offers deposit products, including saving accounts, current accounts, salary, fixed deposits. The company also provides loans, such as home, auto, skill education, commercial vehicle, personal, doctor, mortgage, vyapar, e-vahan, gold, mudra, MSME, and agri loans; and SME liquid plus and contractor plus products, as well as sukhmoney for senior citizens, SB OD and central sector interest subsidiary schemes, roof solar top solar finance, and debt restructuring services. In addition, it offers locker facility and government schemes; life, general, and health insurance services; digital banking services comprising internet and mobile banking, SMS banking, Aadhaar seeding and pay, point of sale, unified payment interface, BBPS, IMPS/USSD, RTGS/NEFT, ATM/debit cards, and online payment; international banking services, including NRI schemes, export/import services, forex treasury, residential facilities, and gold card scheme; and social banking services. The company was incorporated in 1908 and is headquartered in New Delhi, India.",none,,,,,
THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,17028.91,Mid,5478.7,1.17,4283.75,3440.74,77.55,Bullish,Bullish,51.49,54.75,68.43,186.98,138.76,1.0316,0.567,52.97,5.04,5764.2,1750.1,-4.95,213.05,-20.22,186.98,110.77,Strong Bull,Recovering,5,9.0,33.24,1.29,1.1,Stable,Golden Cross,315,50.59,56.43,77.69,153.8,-8.7,-17.68,"Thangamayil Jewellery Limited operates a chain of retail jewelry stores in India. The company offers gold, diamond, silver, precious stones, and platinum jewelries, as well as silver articles and gold coins. It also involved in the manufacture and sale of jewelry, and other accessories and products. In addition, the company offers gold saving schemes. It provides its products through online. Thangamayil Jewellery Limited was founded in 1947 and is headquartered in Madurai, India.",none,,4925.0,6066.0,3969.0,3.0
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,16941.65,Mid,1137.7,-0.21,1065.95,926.63,55.83,Bullish,Bullish,10.51,26.47,24.76,76.12,-60.93,0.4261,0.156,48.95,4.28,1249.0,603.1,-8.91,88.64,-28.62,76.12,53.53,Strong Bull,Recovering,2,8.0,1.69,0.51,0.75,Falling,Golden Cross,242,9.61,28.16,34.03,76.7,-16.2,-4.73,"Chennai Petroleum Corporation Limited produces and supplies petroleum products in India. The company offers liquefied petroleum gas, naphtha, motor gasoline and spirit, kerosene, aviation turbine fuel, automotive high-speed and high flash diesel, light diesel oil, and bunker and non-bunker fuel oil. It also provides lube products, such as paving bitumen, lube oil base stocks, and extracts. In addition, the company offers paraffin wax, mineral turpentine oil, food grade and pharma grade hexane, petrochemical feedstocks, micro crystalline wax, sulphur, pet-coke, propylene, poly butene feedstock (PBFS), methyl ethyl ketone feedstock, and kerosene supply. Further, it provides asphalt, linear alkyl benzene feedstock, butene-2, lean butene, lean PBFS, furnace oil, isrosene, ISRO naphtha, propylene glycol and polyols, poly iso-butylene, NATO diesel, JP-5 fuel for fighter jets, and missile fuels. The company was formerly known as Madras Refineries Limited and changed its name to Chennai Petroleum Corporation Limited in June 2000. The company was incorporated in 1965 and is based in Chennai, India. Chennai Petroleum Corporation Limited is a subsidiary of Indian Oil Corporation Limited.",none,,1265.0,1265.0,1265.0,1.0
BIKAJI.NS,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,16894.62,Mid,673.8,0.32,657.21,680.57,57.98,Bullish,Bullish,3.69,9.45,-4.86,-10.91,9.73,0.6123,0.228,24.03,2.7,818.7,592.55,-17.7,13.71,-24.7,-10.91,20.83,Strong Bear,Correcting,200,5.0,0.54,-0.2,0.88,Stable,Death Cross,112,2.8,11.14,4.4,53.5,62.9,0.85,"Bikaji Foods International Limited, together with its subsidiaries, manufactures, purchases, and sells snack food products in India and internationally. It offers bhujia, namkeen, sweets, papad, pellets, chips, and other snacks, as well as frozen foods, gift packs, mathris, and cookies under the Bikaji brand. The company sells its products through supermarkets, hypermarkets, convenience stores, specialty outlets, and online platforms. The company was formerly known as Shivdeep Industries Ltd. Bikaji Foods International Limited was founded in 1986 and is headquartered in Bikaner, India.",strong_buy,1.1,784.2,840.0,740.0,10.0
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",16745.18,Mid,256.2,1.26,269.46,276.74,35.44,Bearish,Bearish,-11.33,3.52,1.2,-27.05,-49.97,1.2098,0.264,26.89,3.23,362.0,217.4,-29.23,17.85,-37.55,-27.05,-0.39,Strong Bear,Damaged,250,4.0,-12.5,0.04,0.6,Falling,Death Cross,362,-12.23,5.2,10.47,85.2,115.7,0.74,"Crompton Greaves Consumer Electricals Limited manufactures and markets consumer electrical products in India. The company operates in two segments, Electrical Consumer Durables and Lighting Products. The company offers fans, such as ceiling, table, wall-mounted, pedestal, ventilating, kitchen tower, exhaust, and industrial fans; and agriculture, industrial, residential, compressor, specialty, and solar pumps. It also provides home appliances, such as air coolers and smart plugs; oil filled, heat convectors, halogen, quartz, and ceramic heaters; personal, tower, window, and desert coolers; storage, instant, immersion rods, and gas water heaters; room heaters; fabric care products; dry and steam irons; and OTG, air fryer, induction cooktop, rice cooker, sandwich maker, pop-up toaster, and electric kettle products. In addition, the company offers lighting products, such as bulbs, battens, ceiling lights, table tamps, outdoor lights, professional lighting products, led lights, and extension boards; and cooking, brewing, mixer and wet grinders, gas stoves, blenders, pressure cookers, cooktop products, and food preparation products; and chimneys, hobs, built-in dishwashers, and build in microwaves and ovens. Crompton Greaves Consumer Electricals Limited was incorporated in 2015 and is based in Mumbai, India.",strong_buy,1.35294,345.08823,415.0,285.0,34.0
BRIGADE.NS,Brigade Enterprises Limited,Real Estate,Real Estate - Development,16600.03,Mid,678.6,4.65,696.81,808.15,50.61,Bullish,Bearish,-3.15,0.98,-20.72,-45.69,-40.57,1.1534,0.125,30.58,2.85,1211.9,601.0,-44.01,12.91,-48.47,-45.69,8.63,Strong Bear,Damaged,261,3.0,-3.48,-0.68,0.75,Falling,Death Cross,227,-4.05,2.67,-11.46,84.4,153.9,0.55,"Brigade Enterprises Limited engages in the provision of real estate development, leasing, and related services in India. The company operates through Real Estate, Hospitality, and Leasing segments. It develops and sells various residential and commercial, and retail properties. The company also manages star-rated hotels, clubs, and convention centres, as well as The Baking Company. Brigade Enterprises Limited was founded in 1986 and is based in Bengaluru, India.",strong_buy,1.2,1001.26666,1200.0,700.0,15.0
NAVA.NS,Nava Limited,Industrials,Conglomerates,16534.35,Mid,584.25,3.23,615.12,588.11,41.15,Bearish,Bearish,-16.96,2.99,4.85,12.2,-71.87,1.266,0.321,39.33,3.69,739.4,501.65,-20.98,16.47,-29.07,12.2,69.11,Bear,Damaged,22,5.0,-17.96,0.12,0.72,Falling,Golden Cross,1417,-17.86,4.67,14.11,136.2,105.2,1.29,"Nava Limited, together with its subsidiaries, engages in ferroalloy manufacturing, energy, mining, agribusiness, and operation and maintenance services in India, Zambia, the United States, Hong Kong, Japan, the United Arab Emirates, and internationally. It operates through Ferro Alloys, Energy, Mining, and Other segments. The company operates 150 MW and 114 MW coal power plants in Paloncha, Telangana; 150 MW coal power plant in Dhenkanal, Odisha; 20 MW coal/bagasse power plant in Dharmavaram, Andhra Pradesh; and 300 MW power plant in Zambia. It also engages in the production of various alloy metals, including ferro chrome and silicon, and silico manganese; generation of power from thermal sources and related ancillary services; mining and selling of coal; distribution of pharmaceutical products; operation of avocado and sugar cane plantations; and provision of operation and maintenance services for power plants. The company was formerly known as Nava Bharat Ventures Limited and changed its name to Nava Limited in July 2022. Nava Limited was incorporated in 1972 and is headquartered in Hyderabad, India.",none,,,,,
INOXINDIA.NS,INOX India Limited,Industrials,Specialty Industrial Machinery,16411.86,Mid,1808.2,-2.2,1482.17,1285.04,71.28,Bullish,Bullish,26.64,51.7,60.54,48.37,70.33,0.7577,0.639,33.6,5.09,1980.0,1065.0,-8.68,69.78,-15.4,48.37,,Strong Bull,Recovering,1,7.0,9.41,1.8,1.11,Stable,Golden Cross,66,25.75,53.39,69.8,93.2,31.7,2.94,"INOX India Limited manufactures and supplies cryogenic liquid storage and transport tanks for gas companies and engineering, procurement, and construction (EPC) companies in India and internationally. It also offers industrial gas equipment comprising storage and transport tanks, microbulk units, vaporizers and piping, and oil and gas equipment. In addition, the company provides liquid nitrogen containers, bio-series containers, and low-pressure storage tanks; cylinders for gases, including refrigerants, LPG, and helium balloon cylinders. Further, it offers cryogenic process technologies, cryogenic propulsion systems, and satellite and launch facilities, as well as fusion (ITER) and superconductivity. Additionally, the company engages in the installation of equipment and systems for cryogenic conditions, standard cryogenic tanks and equipment, bespoke technology, equipment and solutions, as well as the operation of projects used in industrial gases, LNG, green hydrogen, energy, steel, medical and healthcare, chemicals and fertilizers, aviation and aerospace, construction, and pharmaceuticals. Furthermore, it provides industrial applications, LNG infrastructure, horsepower, automotive industry applications systems, and LNG equipment, as well as beer kegs. The company serves aviation and aerospace, construction and cement, cryo scientific research, dairy and livestock, electronics, fertilizer and chemical, food and beverages, material handling, glass and ceramics, health care and life sciences, hydrogen, industrial gas, LNG and LCNG, metal processing, oil and gas, refining, petrochemical, paper and pulp, pharmaceuticals, power and utilities, rubber, steel and mining, water and water treatment, and entertainment and event sectors. INOX India Limited was incorporated in 1976 and is headquartered in Vadodara, India.",none,,1700.0,1800.0,1640.0,3.0
FRACTAL.NS,FRACTAL ANALYTICS LIMITED,Technology,Software - Infrastructure,16372.8,Mid,952.1,1.16,943.51,881.56,47.96,Bearish,Bearish,1.07,12.99,,,-38.6,1.0037,,54.77,5.03,1118.0,733.7,-14.84,29.77,-16.73,,,Bull,Correcting,25,,-3.26,,0.96,Stable,Golden Cross,32,0.17,14.67,,117.0,52.5,2.23,"Fractal Analytics Limited provides artificial intelligence and analytics solutions to automate business workflows, extract insights from data, and optimize enterprise operations. The company delivers engineering solutions at scale, including services to optimize retail and supply chains and improve customer experiences. It offers self-serve analytics platforms, conversational AI-based business intelligence tools, and proprietary AI-enabled algorithms for extracting and structuring data from images, videos, and unstructured customer interactions. The company develops machine learning solutions to analyze customer behavior, automated customer interaction insights suites, and GenAI solutions for digital transformation, risk minimization, and security enhancement. It also provides frameworks and methodologies for identifying drivers of client behavior and designing targeted interventions. The company serves clients in financial services, media, retail, consumer goods, investment industries, and global enterprises seeking to optimize supply chains and customer experiences. The company was founded in 2000 and is based in Mumbai, India.",none,,1064.0,1250.0,,4.0
TRAVELFOOD.NS,TRAVEL FOOD SERVICES LTD,Consumer Cyclical,Restaurants,16350.64,Mid,1241.7,2.08,1212.01,1202.66,54.49,Bullish,Bullish,8.51,4.43,-2.7,,231.62,0.539,-0.0536,33.11,4.11,1445.0,1008.5,-14.07,23.12,-24.85,,,Bear,Correcting,180,6.0,7.03,-0.08,1.16,Rising,Golden Cross,10,7.61,6.12,6.56,71.2,39.1,1.82,"Travel Food Services Limited, together with its subsidiaries, manages and operates travel quick service restaurants (QSRs) and lounge in travel locations in India and internationally. The company owns and operates QSRs, restaurants, bars, cafes, food courts, and banqueting, as well as outdoor catering, and corporate food services. It also operates lounges in domestic and international airports. The company was incorporated in 2007 and is based in Mumbai, India. Travel Food Services Limited operates as a subsidiary of Ssp Asia Pacific Holdings Limited.",none,,1540.0,1780.0,1290.0,4.0
COHANCE.NS,COHANCE LIFESCIENCES LTD,Healthcare,Drug Manufacturers - Specialty & Generic,16349.31,Mid,426.95,0.83,416.42,540.32,50.0,Bearish,Bullish,-4.1,46.37,-20.2,-58.43,-78.23,0.8316,0.566,49.78,3.99,1121.15,266.7,-61.92,60.09,-74.48,-58.43,-3.45,Strong Bear,Damaged,235,2.0,-19.56,-0.41,0.29,Falling,Death Cross,256,-5.0,48.05,-10.94,4.6,106.8,0.04,"Cohance Lifesciences Limited engages in the contract research, development, and manufacturing of new chemical entity (NCE) based intermediates, active pharmaceutical ingredients (API), specialty chemicals, and formulated drugs in India, the United States, Europe, and internationally. The company offers small molecule APIs, advanced intermediates, and starting materials; antibody drug conjugates; high-purity oligonucleotide building blocks comprising phosphoramidites, nucleosides, pseudouridine, NTPs, CAP reagents, GalNAc conjugates, and fluorescent dyes; pellets and finished dosage forms; and specialty chemicals, including agrochemicals. It serves pharmaceutical, biotechnology, and chemical companies. The company was formerly known as Suven Pharmaceuticals Limited and changed its name to Cohance Lifesciences Limited in May 2025. The company was founded in 1989 and is headquartered in Hyderabad, India. Cohance Lifesciences Limited is a subsidiary of Berhyanda Limited.",hold,2.77778,516.7778,1150.0,300.0,9.0
JBMA.NS,JBM Auto Limited,Consumer Cyclical,Auto Parts,16171.48,Mid,683.8,6.04,633.26,623.53,58.21,Bullish,Bullish,5.13,33.59,19.65,-6.88,-3.02,1.5712,0.08,43.71,4.24,790.0,477.0,-13.44,43.35,-34.45,-6.88,22.17,Bull,Correcting,187,4.0,-6.07,0.45,0.76,Falling,Golden Cross,6,4.23,35.28,28.91,163.8,149.1,1.1,"JBM Auto Limited engages in the manufacture and sale sheet metal components, tools, dies and moulds, and buses in India and internationally. It operates through three segments: Sheet Metal Components, Assemblies & Sub-assemblies (Component Division); Tool, Dies & Moulds (Tool Room Division); and OEM Division. The company offers auto components and systems, such as BIW, chassis and suspension systems, pedal boxes, tubular products, safety-critical components, and various auto assemblies for two-wheelers, three-wheelers, passenger vehicles, commercial vehicles, and farm and construction equipment. It also provides low emission and electric buses; lithium ion batteries solutions for HV- LV battery operated vehicle, energy storage systems, and solar; and operates electric vehicles charging infrastructure. In addition, it is involved in the provision of utility scale solar power projects, battery energy storage, and power infrastructure solutions; and environment management, as well as spare parts, accessories, and maintenance contracts. It serves original equipment manufacturers in the passenger vehicles, commercial vehicles, farm equipment, and auto component manufacturers, etc., as well as state transport undertakings, aviation sector, ground handling companies, multiple aggregator and operator, defense sector, and Fortune 500 Companies. JBM Auto Limited was incorporated in 1996 and is headquartered in Gurugram, India.",none,,,,,
ZENTEC.NS,Zen Technologies Limited,Industrials,Aerospace & Defense,16132.92,Mid,1793.8,4.59,1621.3,1516.5,61.72,Bullish,Bullish,15.06,27.35,33.36,-10.79,-16.66,0.9509,0.033,37.9,4.24,2065.0,1223.0,-13.13,46.67,-39.46,-10.79,75.41,Bull,Correcting,262,4.0,5.94,0.88,0.96,Stable,Golden Cross,35,14.16,29.03,42.62,110.0,120.9,0.91,"Zen Technologies Limited, together with its subsidiaries, engages in the design, development, manufacture, and sale of training simulators in India and internationally. The company provides anti-drone systems; training and simulation live ranges, comprising smart and multi-functional target systems, tank targets, master control station for live-firing ranges, air-to-ground firing range scoring system, containerized tubular and indoor shooting range, shoot house for live and simulated indoor tactical training, special purpose adapter for hand guns, cornershot weapon system, tank zeroing system, and containerized small arms firing range; armour combat training, indoor tracking, hand grenade simulator, and tactical engagement simulation systems; advanced weapon, medium machine gun, automatic grenade launcher, mortar integrated and carrier mortar tracked integrated, anti-tank guided missile, combat and infantry weapons training, artillery forward observers, integrated air defence, UAV mission, rotary wing, infantry combat vehicle driving, crew gunnery, gunnery, driving, BMP II integrated missile, driving training, automated driving, and bus and tatra driving simulators; and driving aptitude testing system. It serves police, paramilitary, armed, and security forces; government departments comprising transport, mining, and infrastructure; and the civilian markets. Zen Technologies Limited was incorporated in 1993 and is headquartered in Hyderabad, India.",buy,1.71429,1726.6666,1900.0,1400.0,6.0
